date,text,pos_tagged
2022-10-05 17:42:00,이새끼들아 안티짓들좀 그만해,"[('이', 'Determiner'), ('새끼', 'Noun'), ('들', 'Suffix'), ('아', 'Josa'), ('안티', 'Noun'), ('짓', 'Noun'), ('들', 'Suffix'), ('좀', 'Noun'), ('그만해', 'Adjective')]"
2022-10-05 17:42:00,대표 댓글,"[('대표', 'Noun'), ('댓글', 'Noun')]"
2022-10-05 17:42:00,오너 리스크가,"[('오', 'Modifier'), ('너', 'Noun'), ('리스크', 'Noun'), ('가', 'Josa')]"
2022-10-05 17:41:00,장막판에 400주 담갔다,"[('장', 'Noun'), ('막판', 'Noun'), ('에', 'Josa'), ('400', 'Number'), ('주', 'Noun'), ('담갔다', 'Verb')]"
2022-10-05 17:40:00,빠졌음 갈때도 됐다가즈아,"[('빠졌음', 'Verb'), ('갈', 'Verb'), ('때', 'Noun'), ('도', 'Josa'), ('됐다가', 'Verb'), ('즈', 'Modifier'), ('아', 'Noun')]"
2022-10-05 17:40:00,바닥은,"[('바닥', 'Noun'), ('은', 'Josa')]"
2022-10-05 17:40:00,몇만원싸게 살려는 아줌마의 본성이,"[('몇', 'Modifier'), ('만원', 'Noun'), ('싸게', 'Verb'), ('살려는', 'Verb'), ('아줌마', 'Noun'), ('의', 'Josa'), ('본성', 'Noun'), ('이', 'Josa')]"
2022-10-05 17:40:00,이제는 웃는거야 스마일 어겐,"[('이제', 'Noun'), ('는', 'Josa'), ('웃는거야', 'Verb'), ('스마일', 'Noun'), ('어겐', 'Noun')]"
2022-10-05 17:39:00,주가가 내렸어요,"[('주가', 'Noun'), ('가', 'Josa'), ('내렸어요', 'Verb')]"
2022-10-05 17:39:00,이쯤되면 계약철회해야 하는거 아닌가요,"[('이쯤', 'Noun'), ('되면', 'Verb'), ('계약', 'Noun'), ('철회', 'Noun'), ('해야', 'Verb'), ('하는거', 'Verb'), ('아닌가요', 'Adjective')]"
2022-10-05 17:39:00,월래 주식은 공포에 사는거란다,"[('월', 'Noun'), ('래', 'Josa'), ('주식', 'Noun'), ('은', 'Josa'), ('공포', 'Noun'), ('에', 'Josa'), ('사는거란다', 'Verb')]"
2022-10-05 17:38:00,징조가 안좋다는거 알지 투자하지마,"[('징조', 'Noun'), ('가', 'Josa'), ('안좋다는거', 'Adjective'), ('알', 'Noun'), ('지', 'Josa'), ('투자', 'Noun'), ('하지마', 'Verb')]"
2022-10-05 17:38:00,7마넌 산다,"[('7', 'Number'), ('마넌', 'Noun'), ('산다', 'Noun')]"
2022-10-05 17:38:00,네이버 시국에 그걸 사네,"[('네이버', 'Noun'), ('시국', 'Noun'), ('에', 'Josa'), ('그걸', 'Adverb'), ('사네', 'Verb')]"
2022-10-05 17:38:00,오늘 공매는 치지도 6,"[('오늘', 'Noun'), ('공매', 'Noun'), ('는', 'Josa'), ('치지도', 'Verb'), ('6', 'Number')]"
2022-10-05 17:38:00,대응비책,"[('대응', 'Noun'), ('비책', 'Noun')]"
2022-10-05 17:38:00,어쩐지,"[('어쩐지', 'Noun')]"
2022-10-05 17:37:00,이번주안에 10만 무너진다,"[('이번', 'Noun'), ('주안', 'Noun'), ('에', 'Josa'), ('10만', 'Number'), ('무너진다', 'Verb')]"
2022-10-05 17:37:00,워킹맘 최수여이가,"[('워킹맘', 'Noun'), ('최', 'Noun'), ('수여', 'Noun'), ('이', 'Suffix'), ('가', 'Josa')]"
2022-10-05 17:37:00,먹을거 안먹고 입을거 안입고 반대매매당하는 심정,"[('먹을거', 'Verb'), ('안', 'VerbPrefix'), ('먹고', 'Verb'), ('입을거', 'Adjective'), ('안', 'VerbPrefix'), ('입고', 'Verb'), ('반', 'Modifier'), ('대', 'Modifier'), ('매매', 'Noun'), ('당하는', 'Adjective'), ('심정', 'Noun')]"
2022-10-05 17:37:00,외국인이 쓰레기처럼 던지는 주식이네,"[('외국인', 'Noun'), ('이', 'Josa'), ('쓰레기', 'Noun'), ('처럼', 'Josa'), ('던지는', 'Verb'), ('주식', 'Noun'), ('이네', 'Josa')]"
2022-10-05 17:36:00,예전에 7만원하던 주식이다,"[('예전', 'Noun'), ('에', 'Josa'), ('7만원', 'Number'), ('하던', 'Foreign'), ('주식', 'Noun'), ('이다', 'Josa')]"
2022-10-05 17:36:00,우리나라 ceo들은,"[('우리나라', 'Noun'), ('ceo', 'Alpha'), ('들은', 'Verb')]"
2022-10-05 17:36:00,네이버 대신 5 은행 예금이,"[('네이버', 'Noun'), ('대신', 'Noun'), ('5', 'Number'), ('은행', 'Noun'), ('예금', 'Noun'), ('이', 'Josa')]"
2022-10-05 17:35:00,6월 중순에,"[('6월', 'Number'), ('중순', 'Noun'), ('에', 'Josa')]"
2022-10-05 17:33:00,씨이오 네이버 314주 있어,"[('씨', 'Noun'), ('이오', 'Noun'), ('네이버', 'Noun'), ('314', 'Number'), ('주', 'Noun'), ('있어', 'Adjective')]"
2022-10-05 17:33:00,생건도 폭락초기에 90에 잡은애들,"[('생건', 'Noun'), ('도', 'Josa'), ('폭락', 'Noun'), ('초기', 'Noun'), ('에', 'Josa'), ('90', 'Number'), ('에', 'Josa'), ('잡', 'Noun'), ('은애', 'Noun'), ('들', 'Suffix')]"
2022-10-05 17:33:00,킹달러인 시국에 말이야,"[('킹', 'Noun'), ('달러', 'Noun'), ('인', 'Josa'), ('시국', 'Noun'), ('에', 'Josa'), ('말', 'Noun'), ('이야', 'Josa')]"
2022-10-05 17:32:00,쓸데없는데 돈 쓰지말고,"[('쓸데없는데', 'Adjective'), ('돈', 'Noun'), ('쓰지말고', 'Verb')]"
2022-10-05 17:32:00,주가 방어 차원에서 뭐좀하자,"[('주가', 'Noun'), ('방어', 'Noun'), ('차원', 'Noun'), ('에서', 'Josa'), ('뭐좀', 'Noun'), ('하자', 'Noun')]"
2022-10-05 17:32:00,최대표는 그자리에 있나요,"[('최', 'Noun'), ('대표', 'Noun'), ('는', 'Josa'), ('그', 'Determiner'), ('자리', 'Noun'), ('에', 'Josa'), ('있나요', 'Adjective')]"
2022-10-05 17:31:00,인간은 고집이 쎄서 지하고 싶은대로,"[('인간', 'Noun'), ('은', 'Josa'), ('고집', 'Noun'), ('이', 'Josa'), ('쎄서', 'Adjective'), ('지하', 'Noun'), ('고', 'Josa'), ('싶은대로', 'Verb')]"
2022-10-05 17:31:00,아오 씨부레 개잡주,"[('아오', 'Exclamation'), ('씨', 'Noun'), ('부레', 'Noun'), ('개', 'Noun'), ('잡주', 'Verb')]"
2022-10-05 17:31:00,이재명 뭍어서 그런가,"[('이재명', 'Noun'), ('뭍', 'Noun'), ('어', 'Suffix'), ('서', 'Josa'), ('그', 'Determiner'), ('런가', 'Noun')]"
2022-10-05 17:30:00,신난다 떡락이다,"[('신난다', 'Adjective'), ('떡락', 'Noun'), ('이다', 'Josa')]"
2022-10-05 17:30:00,자사주매입이라도 해라 배당을 하던지,"[('자사', 'Noun'), ('주', 'Modifier'), ('매입', 'Noun'), ('이라도', 'Josa'), ('해', 'Noun'), ('라', 'Josa'), ('배당', 'Noun'), ('을', 'Josa'), ('하던지', 'Verb')]"
2022-10-05 17:30:00,평소 씨이오가 중고거래 하는가보네,"[('평소', 'Noun'), ('씨', 'Noun'), ('이오', 'Noun'), ('가', 'Josa'), ('중고', 'Noun'), ('거래', 'Noun'), ('하는', 'Verb'), ('가보네', 'Verb')]"
2022-10-05 17:30:00,잡것이 인수 결정했나,"[('잡것', 'Noun'), ('이', 'Josa'), ('인수', 'Noun'), ('결정', 'Noun'), ('했나', 'Verb')]"
2022-10-05 17:30:00,개미무덤,"[('개미', 'Noun'), ('무덤', 'Noun')]"
2022-10-05 17:29:00,여자가 CEO인 기업은 사지마세요,"[('여자', 'Noun'), ('가', 'Josa'), ('CEO', 'Alpha'), ('인', 'Noun'), ('기업', 'Noun'), ('은', 'Josa'), ('사지', 'Noun'), ('마세요', 'Verb')]"
2022-10-05 17:29:00,네이버 투자자는 곡소리나는데 포시마크는 13 급등,"[('네이버', 'Noun'), ('투자자', 'Noun'), ('는', 'Josa'), ('곡', 'Noun'), ('소리', 'Noun'), ('나', 'Josa'), ('는데', 'Verb'), ('포', 'Noun'), ('시', 'Modifier'), ('마크', 'Noun'), ('는', 'Josa'), ('13', 'Number'), ('급등', 'Noun')]"
2022-10-05 17:29:00,장 마감하고  대책 공시 나오지 안을가요,"[('장', 'Noun'), ('마감', 'Noun'), ('하고', 'Josa'), ('대책', 'Noun'), ('공시', 'Noun'), ('나오지', 'Verb'), ('안을가요', 'Verb')]"
2022-10-05 17:28:00,네이버 롯데냐  그냥 마트가 낫지,"[('네이버', 'Noun'), ('롯데', 'Noun'), ('냐', 'Josa'), ('그냥', 'Noun'), ('마트', 'Noun'), ('가', 'Josa'), ('낫', 'Noun'), ('지', 'Josa')]"
2022-10-05 17:28:00,팝콘티비나 온리팬즈같은걸 인수하지,"[('팝콘', 'Noun'), ('티비', 'Noun'), ('나', 'Josa'), ('온리', 'Verb'), ('팬', 'Noun'), ('즈', 'Modifier'), ('같', 'Noun'), ('은', 'Josa'), ('걸', 'Noun'), ('인수', 'Noun'), ('하지', 'Verb')]"
2022-10-05 17:28:00,내일도 단타쳐야지 오늘 두번잘먹음  기다려진다,"[('내일', 'Noun'), ('도', 'Josa'), ('단타', 'Noun'), ('쳐야지', 'Verb'), ('오늘', 'Noun'), ('두', 'Determiner'), ('번', 'Noun'), ('잘', 'VerbPrefix'), ('먹음', 'Verb'), ('기다려진다', 'Verb')]"
2022-10-05 17:28:00,진짜 이정도면,"[('진짜', 'Noun'), ('이', 'Determiner'), ('정도', 'Noun'), ('면', 'Josa')]"
2022-10-05 17:28:00,기다려 아직 바닥 아니야,"[('기다려', 'Verb'), ('아직', 'Adverb'), ('바닥', 'Noun'), ('아니야', 'Adjective')]"
2022-10-05 17:28:00,8만8천원 오면 들어가야 쓰것따,"[('8만', 'Number'), ('8천원', 'Number'), ('오면', 'Verb'), ('들어가야', 'Verb'), ('쓰것', 'Verb'), ('따', 'Verb')]"
2022-10-05 17:26:00,913일부터,"[('913일', 'Number'), ('부터', 'Foreign')]"
2022-10-05 17:26:00,무섭네요외인들이 이런다요,"[('무섭네요', 'Adjective'), ('외인', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('이런다요', 'Adjective')]"
2022-10-05 17:25:00,공매도 엄청 쌓이는구나,"[('공매도', 'Noun'), ('엄청', 'Adverb'), ('쌓이는구나', 'Verb')]"
2022-10-05 17:25:00,카카오가,"[('카카오', 'Noun'), ('가', 'Josa')]"
2022-10-05 17:24:00,최수연이 다 물어내라,"[('최수연', 'Noun'), ('이', 'Josa'), ('다', 'Adverb'), ('물어내라', 'Verb')]"
2022-10-05 17:24:00,Lg생건,"[('Lg', 'Alpha'), ('생건', 'Noun')]"
2022-10-05 17:23:00,우하양 지속적인 차트  9만 네이버,"[('우', 'Adverb'), ('하양', 'Noun'), ('지속', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('차트', 'Noun'), ('9만', 'Number'), ('네이버', 'Noun')]"
2022-10-05 17:23:00,12만원에,"[('12만원', 'Number'), ('에', 'Foreign')]"
2022-10-05 17:23:00,네이버,"[('네이버', 'Noun')]"
2022-10-05 17:23:00,거래대금 1조1000억 거래주식수700만주,"[('거래', 'Noun'), ('대금', 'Noun'), ('1조', 'Number'), ('1000억', 'Number'), ('거래', 'Noun'), ('주', 'Modifier'), ('식수', 'Noun'), ('700만', 'Number'), ('주', 'Foreign')]"
2022-10-05 17:23:00,오늘아침 시간외서 매수2만주있었는데,"[('오늘아침', 'Noun'), ('시간', 'Noun'), ('외', 'Noun'), ('서', 'Josa'), ('매수', 'Noun'), ('2만', 'Number'), ('주있었는데', 'Foreign')]"
2022-10-05 17:22:00,아직 너우 비싸욧,"[('아직', 'Adverb'), ('너', 'Noun'), ('우', 'Adverb'), ('비싸', 'Adjective'), ('욧', 'Noun')]"
2022-10-05 17:22:00,평단 260000원,"[('평단', 'Noun'), ('260000원', 'Number')]"
2022-10-05 17:22:00,최수연,"[('최수연', 'Noun')]"
2022-10-05 17:20:00,여자는 지들 아는세상이 다라고 생각해,"[('여자', 'Noun'), ('는', 'Josa'), ('지', 'Verb'), ('들', 'Verb'), ('아는세', 'Verb'), ('상이', 'Noun'), ('다라', 'Noun'), ('고', 'Josa'), ('생각', 'Noun'), ('해', 'Verb')]"
2022-10-05 17:20:00,대표야,"[('대표', 'Noun'), ('야', 'Josa')]"
2022-10-05 17:20:00,아래꼬리 없음,"[('아래', 'Noun'), ('꼬리', 'Noun'), ('없음', 'Adjective')]"
2022-10-05 17:19:00,끽해야 6일 연속하락임  10일연속하락종목도많음,"[('끽해야', 'Noun'), ('6일', 'Number'), ('연속', 'Noun'), ('하락', 'Noun'), ('임', 'Noun'), ('10일', 'Number'), ('연속하락종목도많음', 'Foreign')]"
2022-10-05 17:19:00,2조 빅딜하려다 시총 5조 날린 네이버개미만 고군분투종합,"[('2조', 'Number'), ('빅딜', 'Noun'), ('하려다', 'Verb'), ('시', 'Modifier'), ('총', 'Noun'), ('5조', 'Number'), ('날린', 'Verb'), ('네이버', 'Noun'), ('개', 'Suffix'), ('미만', 'Noun'), ('고군', 'Adjective'), ('분투', 'Noun'), ('종합', 'Noun')]"
2022-10-05 17:19:00,인수 철회해라,"[('인수', 'Noun'), ('철회', 'Noun'), ('해라', 'Verb')]"
2022-10-05 17:18:00,야들아 거래량터진 장대음봉,"[('야', 'Exclamation'), ('들아', 'Verb'), ('거래', 'Noun'), ('량', 'Noun'), ('터진', 'Verb'), ('장대', 'Noun'), ('음봉', 'Noun')]"
2022-10-05 17:18:00,분석,"[('분석', 'Noun')]"
2022-10-05 17:18:00,포쉬마크라니 미쳤구나,"[('포쉬', 'Noun'), ('마크', 'Noun'), ('라니', 'Josa'), ('미쳤구나', 'Adjective')]"
2022-10-05 17:18:00,대형주인데 너무하네,"[('대형주', 'Noun'), ('인데', 'Josa'), ('너무하네', 'Adjective')]"
2022-10-05 17:18:00,햐호구분들 물어봅시다,"[('햐', 'Noun'), ('호구', 'Noun'), ('분들', 'Suffix'), ('물어봅시다', 'Verb')]"
2022-10-05 17:17:00,낼은 기대해야,"[('낼', 'Noun'), ('은', 'Josa'), ('기대해야', 'Adjective')]"
2022-10-05 17:17:00,네이버 압수수색,"[('네이버', 'Noun'), ('압수수색', 'Noun')]"
2022-10-05 17:16:00,이거 안물린 있나요,"[('이', 'Determiner'), ('거', 'Noun'), ('안', 'VerbPrefix'), ('물린', 'Verb'), ('있나요', 'Adjective')]"
2022-10-05 17:16:00,평단 260000,"[('평단', 'Noun'), ('260000', 'Number')]"
2022-10-05 17:16:00,12만이다,"[('12만', 'Number'), ('이다', 'Foreign')]"
2022-10-05 17:15:00,네이버,"[('네이버', 'Noun')]"
2022-10-05 17:14:00,40먹은  빈대가리,"[('40', 'Number'), ('먹은', 'Verb'), ('빈', 'Noun'), ('대가리', 'Noun')]"
2022-10-05 17:14:00,무능한최수연,"[('무능한', 'Adjective'), ('최수연', 'Noun')]"
2022-10-05 17:14:00,평단35만원 저처럼,"[('평단', 'Noun'), ('35만원', 'Number'), ('저', 'Noun'), ('처럼', 'Josa')]"
2022-10-05 17:14:00,15깨면,"[('15', 'Number'), ('깨면', 'Verb')]"
2022-10-05 17:14:00,13내려 오겠는데,"[('13', 'Number'), ('내려', 'Verb'), ('오겠는데', 'Verb')]"
2022-10-05 17:14:00,이새기들 개돼지들 유지들 바이든들,"[('이', 'Determiner'), ('새', 'Modifier'), ('기', 'Noun'), ('들', 'Suffix'), ('개돼지', 'Noun'), ('들', 'Suffix'), ('유지', 'Noun'), ('들', 'Suffix'), ('바이든', 'Noun'), ('들', 'Suffix')]"
2022-10-05 17:14:00,아침 175000원에 팔려다,"[('아침', 'Noun'), ('175000원', 'Number'), ('에', 'Foreign'), ('팔려다', 'Verb')]"
2022-10-05 17:13:00,18 개이버,"[('18', 'Number'), ('개이버', 'Noun')]"
2022-10-05 17:13:00,고마워요최수연,"[('고마워요', 'Adjective'), ('최수연', 'Noun')]"
2022-10-05 17:13:00,평단가465000원  복수한다,"[('평단', 'Noun'), ('가', 'Josa'), ('465000원', 'Number'), ('복수', 'Noun'), ('한다', 'Verb')]"
2022-10-05 17:12:00,수연대표 꼭 시국에,"[('수', 'Modifier'), ('연대표', 'Noun'), ('꼭', 'Noun'), ('시국', 'Noun'), ('에', 'Josa')]"
2022-10-05 17:12:00,아직 하락의 끝을모르는데,"[('아직', 'Adverb'), ('하락', 'Noun'), ('의', 'Josa'), ('끝', 'Noun'), ('을', 'Josa'), ('모르는데', 'Verb')]"
2022-10-05 17:12:00,진짜 12만원 가려나보다,"[('진짜', 'Noun'), ('12만원', 'Number'), ('가려나보다', 'Verb')]"
2022-10-05 17:11:00,다음주쯤 들어가면 될까요,"[('다음주', 'Noun'), ('쯤', 'Suffix'), ('들어가면', 'Verb'), ('될까', 'Verb'), ('요', 'Noun')]"
2022-10-05 17:10:00,네이버 주식 언제부터 오르냐고,"[('네이버', 'Noun'), ('주식', 'Noun'), ('언제', 'Noun'), ('부터', 'Josa'), ('오르냐고', 'Verb')]"
2022-10-05 17:09:00,네이버가 라인 있다고 글로벌 기업,"[('네이버', 'Noun'), ('가', 'Josa'), ('라인', 'Noun'), ('있다고', 'Adjective'), ('글로벌', 'Noun'), ('기업', 'Noun')]"
2022-10-05 17:09:00,망한다 네이버는 망한다절대로 네이버는 사지 마라,"[('망한다', 'Adjective'), ('네이버', 'Noun'), ('는', 'Josa'), ('망한다', 'Adjective'), ('절대로', 'Noun'), ('네이버', 'Noun'), ('는', 'Josa'), ('사지', 'Noun'), ('마라', 'Adjective')]"
2022-10-05 17:09:00,암탉이 울면 집안 망한다 했다,"[('암탉', 'Noun'), ('이', 'Josa'), ('울면', 'Noun'), ('집안', 'Noun'), ('망한다', 'Adjective'), ('했다', 'Verb')]"
2022-10-05 17:08:00,자신감으로 9퍼 떨구지말고,"[('자신감', 'Noun'), ('으로', 'Josa'), ('9', 'Number'), ('퍼', 'PreEomi'), ('떨구지말고', 'Verb')]"
2022-10-05 17:10:00,삭제된 게시물의 답글야 미제 프리미엄은 가겨의 2배다,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('야', 'Josa'), ('미제', 'Noun'), ('프리미엄', 'Noun'), ('은', 'Josa'), ('가', 'Verb'), ('겨', 'Noun'), ('의', 'Josa'), ('2', 'Number'), ('배다', 'Verb')]"
2022-10-05 17:08:00,떨어지면 바닥,"[('떨어지면', 'Verb'), ('바닥', 'Noun')]"
2022-10-05 17:08:00,금요일 빠질것으로 보고,"[('금요일', 'Noun'), ('빠질것으로', 'Verb'), ('보고', 'Noun')]"
2022-10-05 17:08:00,난 여사장을 믿어요,"[('난', 'Noun'), ('여', 'Modifier'), ('사장', 'Noun'), ('을', 'Josa'), ('믿어요', 'Verb')]"
2022-10-05 17:08:00,물타서 평단 171000원,"[('물', 'Noun'), ('타서', 'Verb'), ('평단', 'Noun'), ('171000원', 'Number')]"
2022-10-05 17:12:00,물타서 평단 171000원,"[('물', 'Noun'), ('타서', 'Verb'), ('평단', 'Noun'), ('171000원', 'Number')]"
2022-10-05 17:08:00,일주일째,"[('일주일', 'Noun'), ('째', 'Suffix')]"
2022-10-05 17:08:00,만만찮은데,"[('만만', 'Noun'), ('찮', 'Noun'), ('은', 'Josa'), ('데', 'Noun')]"
2022-10-05 17:07:00,2024년도 부터나 오른다는데 벌써 사냐,"[('2024년', 'Number'), ('도', 'Foreign'), ('부터', 'Noun'), ('나', 'Josa'), ('오른다는데', 'Verb'), ('벌써', 'Noun'), ('사냐', 'Verb')]"
2022-10-05 17:07:00,커뮤니티 커머스 꽂힌 네이버최수연 주가 걱정마라 자신감종합,"[('커뮤니티', 'Noun'), ('커머스', 'Noun'), ('꽂힌', 'Verb'), ('네이버', 'Noun'), ('최수연', 'Noun'), ('주가', 'Noun'), ('걱정', 'Noun'), ('마라', 'Adjective'), ('자신감', 'Noun'), ('종합', 'Noun')]"
2022-10-05 17:07:00,자사주 사라,"[('자', 'Noun'), ('사주', 'Noun'), ('사라', 'Noun')]"
2022-10-05 17:06:00,내일도 쳐박는다,"[('내일', 'Noun'), ('도', 'Josa'), ('쳐', 'Verb'), ('박는다', 'Verb')]"
2022-10-05 17:07:00,삭제된 게시물의 답글지난 홍수 다 물에 빠져 디졌다,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('지난', 'Noun'), ('홍수', 'Noun'), ('다', 'Adverb'), ('물', 'Noun'), ('에', 'Josa'), ('빠져', 'Verb'), ('디졌다', 'Verb')]"
2022-10-05 17:06:00,미국 진출 없이는 네이버 성장,"[('미국', 'Noun'), ('진출', 'Noun'), ('없이는', 'Adjective'), ('네이버', 'Noun'), ('성장', 'Noun')]"
2022-10-05 17:06:00,외국인 지분이넘많다 이참에 개미가 다뺐어버리자,"[('외국인', 'Noun'), ('지', 'Modifier'), ('분', 'Noun'), ('이', 'Josa'), ('넘', 'Verb'), ('많다', 'Adjective'), ('이참', 'Noun'), ('에', 'Josa'), ('개미', 'Noun'), ('가', 'Josa'), ('다', 'Adverb'), ('뺐어', 'Verb'), ('버리자', 'Verb')]"
2022-10-05 20:28:00,외국인 지분이넘많다 이참에 개미가 다뺐어버리자,"[('외국인', 'Noun'), ('지', 'Modifier'), ('분', 'Noun'), ('이', 'Josa'), ('넘', 'Verb'), ('많다', 'Adjective'), ('이참', 'Noun'), ('에', 'Josa'), ('개미', 'Noun'), ('가', 'Josa'), ('다', 'Adverb'), ('뺐어', 'Verb'), ('버리자', 'Verb')]"
2022-10-05 17:05:00,7만원가면 매수하고 3년만 기다려라,"[('7만원', 'Number'), ('가면', 'Foreign'), ('매수', 'Noun'), ('하고', 'Josa'), ('3년', 'Number'), ('만', 'Foreign'), ('기다려라', 'Verb')]"
2022-10-05 17:05:00,종가매수했는데 뭐지 불안감은,"[('종가', 'Noun'), ('매수', 'Noun'), ('했는데', 'Verb'), ('뭐', 'Noun'), ('지', 'Josa'), ('불안감', 'Noun'), ('은', 'Josa')]"
2022-10-05 17:05:00,166000원 매수,"[('166000원', 'Number'), ('매수', 'Noun')]"
2022-10-05 17:04:00,와뭔데,"[('와', 'Verb'), ('뭔', 'Modifier'), ('데', 'Noun')]"
2022-10-05 17:04:00,내일 전망,"[('내일', 'Noun'), ('전망', 'Noun')]"
2022-10-05 17:04:00,네이버 종토방 주주들은 착하던데,"[('네이버', 'Noun'), ('종', 'Noun'), ('토방', 'Noun'), ('주주', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('착하던데', 'Adjective')]"
2022-10-05 17:03:00,지난주 20만원에,"[('지난주', 'Noun'), ('20만원', 'Number'), ('에', 'Foreign')]"
2022-10-05 17:03:00,이미 몽땅 떨어졌는데 뭔 걱정을 하냐,"[('이미', 'Adverb'), ('몽땅', 'Noun'), ('떨어졌는데', 'Verb'), ('뭔', 'Modifier'), ('걱정', 'Noun'), ('을', 'Josa'), ('하냐', 'Verb')]"
2022-10-05 17:03:00,이거,"[('이', 'Determiner'), ('거', 'Noun')]"
2022-10-05 17:03:00,너무 짜증난다,"[('너무', 'Adverb'), ('짜증난다', 'Adjective')]"
2022-10-05 17:02:00,9만본다,"[('9만', 'Number'), ('본다', 'Foreign')]"
2022-10-05 17:02:00,껄껄껄껄,"[('껄껄', 'Noun'), ('껄껄', 'Noun')]"
2022-10-05 17:02:00,이거 매수한 개미들 멘탈은 존경스럽다,"[('이', 'Determiner'), ('거', 'Noun'), ('매수', 'Noun'), ('한', 'Josa'), ('개미', 'Noun'), ('들', 'Suffix'), ('멘탈', 'Noun'), ('은', 'Josa'), ('존경', 'Noun'), ('스럽다', 'Adjective')]"
2022-10-05 17:01:00,코인러 입니다 소식듣고 와봤습니다,"[('코인', 'Noun'), ('러', 'Noun'), ('입니다', 'Adjective'), ('소식', 'Noun'), ('듣고', 'Verb'), ('와', 'Verb'), ('봤습니다', 'Verb')]"
2022-10-05 17:01:00,이건 책임없는가 주주가치 보전을해줘야지,"[('이건', 'Noun'), ('책임', 'Noun'), ('없는가', 'Adjective'), ('주주', 'Noun'), ('가치', 'Noun'), ('보전', 'Noun'), ('을', 'Josa'), ('해줘야지', 'Verb')]"
2022-10-05 17:01:00,차트는,"[('차트', 'Noun'), ('는', 'Josa')]"
2022-10-05 17:00:00,무조건 계속 내려가는주식 없죠낼은 반등,"[('무조건', 'Noun'), ('계속', 'Noun'), ('내려가는', 'Verb'), ('주식', 'Noun'), ('없죠', 'Adjective'), ('낼', 'Noun'), ('은', 'Josa'), ('반등', 'Noun')]"
2022-10-05 17:00:00,유증과 기울어진 운동장,"[('유증', 'Noun'), ('과', 'Josa'), ('기울어진', 'Verb'), ('운동장', 'Noun')]"
2022-10-05 16:59:00,오늘시총 녹앗나요,"[('오늘', 'Noun'), ('시', 'Modifier'), ('총', 'Noun'), ('녹앗나요', 'Verb')]"
2022-10-05 17:01:00,네이버 시외 뭐야  J까라 마이싱  광고데스,"[('네이버', 'Noun'), ('시외', 'Noun'), ('뭐', 'Noun'), ('야', 'Josa'), ('J', 'Alpha'), ('까라', 'Verb'), ('마이', 'Noun'), ('싱', 'Noun'), ('광고', 'Noun'), ('데스', 'Noun')]"
2022-10-05 16:58:00,1115 분할로 매수가능하다,"[('1115', 'Number'), ('분할', 'Noun'), ('로', 'Josa'), ('매수', 'Noun'), ('가능하다', 'Adjective')]"
2022-10-05 16:57:00,개미만 주구장창 사는데 오를수는 없습니다 내일 한번 최저가로 하락갑니다,"[('개미', 'Noun'), ('만', 'Josa'), ('주', 'Modifier'), ('구', 'Modifier'), ('장창', 'Noun'), ('사는데', 'Verb'), ('오를수는', 'Verb'), ('없습니다', 'Adjective'), ('내일', 'Noun'), ('한번', 'Noun'), ('최저', 'Noun'), ('가로', 'Noun'), ('하락', 'Noun'), ('갑니다', 'Verb')]"
2022-10-05 16:57:00,네이버 적정주가는 3년전 즈음이 정상,"[('네이버', 'Noun'), ('적정', 'Noun'), ('주가', 'Noun'), ('는', 'Josa'), ('3년', 'Number'), ('전', 'Foreign'), ('즈음', 'Noun'), ('이', 'Josa'), ('정상', 'Noun')]"
2022-10-05 16:56:00,170500 신용개미 진입했습니다,"[('170500', 'Number'), ('신용', 'Noun'), ('개미', 'Noun'), ('진입', 'Noun'), ('했습니다', 'Verb')]"
2022-10-05 16:56:00,신용미수 개미 네이버 입성했습니다,"[('신용', 'Noun'), ('미수', 'Noun'), ('개미', 'Noun'), ('네이버', 'Noun'), ('입성', 'Noun'), ('했습니다', 'Verb')]"
2022-10-05 16:56:00,모건은 이와중에 단타치기네,"[('모건', 'Noun'), ('은', 'Josa'), ('이', 'Determiner'), ('와중', 'Noun'), ('에', 'Josa'), ('단', 'Modifier'), ('타', 'Modifier'), ('치기', 'Noun'), ('네', 'Josa')]"
2022-10-05 16:55:00,진짜 자살마렵다,"[('진짜', 'Noun'), ('자살', 'Noun'), ('마', 'Noun'), ('렵다', 'Noun')]"
2022-10-05 16:55:00,2조 하수구에 버렸는데,"[('2조', 'Number'), ('하수', 'Noun'), ('구', 'Noun'), ('에', 'Josa'), ('버렸는데', 'Verb')]"
2022-10-05 16:54:00,미안하면 무상증자해라,"[('미안하면', 'Adjective'), ('무상증자', 'Noun'), ('해라', 'Verb')]"
2022-10-05 16:54:00,외인지분 투매,"[('외인', 'Noun'), ('지', 'Josa'), ('분', 'Noun'), ('투매', 'Noun')]"
