date,text
2022-03-21 11:49:00,니들이냐
2022-03-21 11:34:00,sk바이오팜은 임상실패하면 sk즉 모회사에서 임상
2022-03-21 11:12:00,증귄사 떠들지마라
2022-03-21 11:06:00,2분기는  적자라는 거네
2022-03-21 11:04:00,시바
2022-03-21 10:45:00,조정이 살짝 나올때가 됐지
2022-03-21 10:31:00,물탄돈도 없다고 개팍치네
2022-03-21 10:30:00,이유없음
2022-03-21 09:50:00,마
2022-03-21 09:25:00,바이오는 메지온보면 그냥 점하로 가네요 실패하거나 지연이면
2022-03-20 17:26:00,자본 잠식  직전의  회사
2022-03-20 16:26:00,사장아 니배만 채우지마라
2022-03-20 15:16:00,SK바이오팜 4위달성
2022-03-20 13:05:00,적자회사가 7조
2022-03-20 02:15:00,리딩 업체 문자 영업 합니다 절대 당하지 마세요
2022-03-19 13:04:00,세노바이트이제 시작이다
2022-03-19 16:23:00,삭제된 게시물의 답글일단 이회사 영업실력은 드럽게 없는듯
2022-03-19 08:20:00,회장님 장녀
2022-03-19 00:54:00,시총이 7조인데
2022-03-18 23:46:00,신규입성합니다 잘부탁드립니다
2022-03-18 22:40:00,Sk가자
2022-03-18 21:59:00,SK바이오팜
2022-03-18 20:18:00,CEO가 수완이 좋아서  잘될거 같군요 MA를
2022-03-18 16:24:00,털린 흑우 손들어봐라
2022-03-18 15:21:00,장난첬네
2022-03-18 14:49:00,보합가자다음주 주총이다
2022-03-18 14:36:00,조금씩회복한다
2022-03-18 14:26:00,아주
2022-03-18 14:19:00,건진법사님 모셔와라
2022-03-18 14:02:00,깨지면 반등확신
2022-03-18 13:24:00,빨강불 간다에 한표
2022-03-18 13:04:00,외인 이놈들 간보고 있네요
2022-03-18 12:40:00,마
2022-03-18 12:40:00,숏커버
2022-03-18 12:15:00,진격
2022-03-18 12:14:00,오늘 매수 vs 월요일 매수
2022-03-18 11:47:00,적자회사가 7조
2022-03-18 11:16:00,마
2022-03-18 10:55:00,청투가입하신분 꼭 보세요
2022-03-18 10:54:00,VI 2번 찍으면 본전
2022-03-18 10:49:00,더빠져라 더사게
2022-03-18 10:30:00,외인 조금씩파는건 맛보기
2022-03-18 10:01:00,배당금줘라
2022-03-18 09:53:00,삼성
2022-03-18 09:43:00,바사 부럽다
2022-03-18 08:52:00,10만원 탈환
2022-03-18 08:42:00,바오이팜 10만원 기대합니다 다음주까지 응원합니다
2022-03-18 07:19:00,국민청원에 주주권리 보호 청원에 동의합시다
2022-03-18 04:15:00,우상향  그래프
2022-03-17 22:13:00,19층 50주 질문받습니다
2022-03-17 20:51:00,삼성도 사옥까지 팔아서 100조를 대기중인 이유
2022-03-17 18:06:00,SK바이오팜
2022-03-17 17:48:00,주주님들 평단가가 되나요
2022-03-17 17:13:00,대뵤 연봉이
2022-03-17 16:56:00,개미 떨어지는 소리가
2022-03-17 16:02:00,찝찝하네
2022-03-17 15:17:00,이제 놀랍지도
2022-03-17 15:16:00,에이 모르겠다300주 추매
2022-03-17 14:56:00,단기 고점이다 큰 조정온다
2022-03-17 14:15:00,이런곳도 있었네요
2022-03-17 13:20:00,삼성
2022-03-17 12:54:00,SK바이오팜 너무 믿지마라
2022-03-17 12:49:00,개인들수익실현하고 나감
2022-03-17 12:46:00,외인 보유 지분 지속 하락에서 증가로 반전
2022-03-17 12:38:00,CEO  은근 능력 있음 바이오 기업들 대부분은 허당인데  파이프라인 아주 좋고  흑자도 내니
2022-03-17 11:57:00,삭제된 게시물의 답글튀어라
2022-03-17 11:46:00,내가 너를
2022-03-17 11:42:00,까지가 끝인가보오
2022-03-17 11:04:00,급하면 체합니다
2022-03-17 11:00:00,안녕난 15층 고인돌이야 나보다 호구있어
2022-03-17 10:16:00,머다
2022-03-17 10:03:00,몇날몇일을 올라도 마이너스네
2022-03-17 09:50:00,바이오업황 좋아진다는 기대감에 요새 오르는중
2022-03-17 09:44:00,마 태워이
2022-03-17 09:40:00,삼성이 창고인지 모르지만 지속적으로 매도하네요
2022-03-17 09:34:00,외인들 사네 미나
2022-03-17 09:30:00,최근 5가 최고 상승이네
2022-03-17 09:14:00,로봇주 선반영끝팜  홀딩
2022-03-17 09:03:00,jp모건은 샀다 팔았다 하는데 골드만삭스는
2022-03-17 08:57:00,10만고지 가자
2022-03-17 07:25:00,외인들만 돈 벌어 간다
2022-03-17 07:19:00,외인들겁나게 사네
2022-03-17 02:34:00,외인들이 끊임없이 모으는 건가     무슨일
2022-03-17 02:30:00,청투가입하신분 꼭 보세요
2022-03-16 21:49:00,많이도 처 받었네
2022-03-16 19:39:00,바팜 가족
2022-03-16 23:03:00,바팜 가족
2022-03-16 18:13:00,연말엔  배당금 마니줘라
2022-03-16 17:32:00,SK바이오팜
2022-03-16 16:48:00,평단 129 입니다
2022-03-16 16:32:00,흠 뭐 있나
2022-03-16 16:22:00,9만원 돌파 감사합니다 이번달 10만원 돌파 기대합니다
2022-03-16 16:12:00,이제 바닥 찍고 끝난것 같은데
2022-03-16 16:09:00,뇌전증 신약  임상3상 마무리
2022-03-16 16:02:00,SK바이오팜이라는 감옥에 갇힌지 2년이 되가네
2022-03-16 15:09:00,무증이나 배당금내라
2022-03-16 15:07:00,돈도 많이 벌었으면 배당금
2022-03-16 15:02:00,여긴  배당금없나요
2022-03-16 13:50:00,갈길이  멀다
2022-03-16 13:05:00,외인이 안털지이상하네
2022-03-16 12:56:00,태워이
2022-03-16 12:42:00,9만원만지켜라
2022-03-16 12:35:00,11만원까지는 가자
2022-03-16 12:25:00,마
2022-03-16 12:17:00,10 목표로 했는데 92에서 9되니 못판게 후회되네
2022-03-16 11:46:00,신기 오늘 2대 팔았는데
2022-03-16 11:11:00,기다리세요
2022-03-16 10:52:00,5분봉
2022-03-16 10:52:00,그지같네
2022-03-16 10:48:00,삼성
2022-03-16 10:47:00,쓰레기
2022-03-16 10:47:00,시나리오 좋게가군
2022-03-16 10:35:00,마
2022-03-16 10:03:00,개미님들 팔지말고 좀만 참아보세요
2022-03-16 09:59:00,진득허니
2022-03-16 09:37:00,주주분들 평단  적어보자요
2022-03-16 09:30:00,거래량 없이 올라가면 뭐하노
2022-03-16 09:30:00, 방빼라 새1끼야
2022-03-16 09:29:00,오르긴오르는데
2022-03-16 09:27:00,그동안 움츠렸다면 기지개 펼 날이 오늘일거다
2022-03-16 09:27:00,바이오좀 파나부네
2022-03-16 09:23:00,  5200주과연
2022-03-16 09:08:00,골드만
2022-03-16 08:54:00,팜특징
2022-03-16 08:45:00,드디어 9만원 넘을까요 다들 힘을 보탭시다
2022-03-16 08:22:00,설레발  치지마라
2022-03-16 06:16:00,나스닥다우 폭등해도
2022-03-15 19:12:00,SK바이오팜
2022-03-15 16:44:00,막판에 당겨
2022-03-15 16:37:00,외넘특기
2022-03-15 16:01:00,내말이 맞지개인들 다 털었네
2022-03-15 15:59:00,11만원까지는
2022-03-15 15:40:00,에바사 살까 이거살까 하다가 에바사 샀는데
2022-03-15 14:46:00,잔비에 살살 젖내요
2022-03-15 14:46:00,10만원 2억 이혼위기
2022-03-15 14:45:00,삭제된 게시물의 답글아직지하실바닥  안왔다잉
2022-03-15 14:19:00,전쟁통속에 오르는게 어디냐
2022-03-15 14:18:00,오늘 9만 찍겠다
2022-03-15 14:01:00,9자 보러간다
2022-03-15 13:44:00,공매도 물량 빨리 상환하셈
2022-03-15 13:42:00,지는 바사 뜨는 바팜
2022-03-15 13:41:00,응원합니다 9만원 돌파하기를
2022-03-15 13:21:00,주주가 될려면
2022-03-15 12:56:00,너무 간만보다가
2022-03-15 12:53:00,팍팍가자
2022-03-15 12:40:00,니라도
2022-03-15 12:34:00,팜
2022-03-15 12:24:00,빔팻 특허 만료 됐나요
2022-03-15 12:05:00,9자 언제보냠
2022-03-15 11:27:00,아지겨워진짜
2022-03-15 11:06:00,진격두렵다면 이싸움에  빠지라
2022-03-15 10:24:00,징글징글
2022-03-15 09:20:00,은근 갠찬은 내실있는 기업됐어요바이오 회사
2022-03-15 09:13:00,9만원 올려주세요 3만원 부족합니다
2022-03-15 09:11:00,최태워이
2022-03-15 09:03:00,왠지
2022-03-15 08:47:00,언젠간 50만원에서
2022-03-15 07:44:00,푸틴 결국 지지할꺼다야욕이 성공할까
2022-03-15 05:22:00,청구 투 딩 받으셨던 분 있나요
2022-03-14 18:04:00,SK바이오팜
2022-03-14 15:39:00,순이익    짱입니다 흑자원년 죽 갑시다
2022-03-14 15:24:00,10만원 회복 하는겁니까
2022-03-14 15:00:00,마
2022-03-14 14:16:00,19만원은 언제
2022-03-14 14:14:00,주총가서 함 엎어주세요
2022-03-14 14:06:00,굿흐름조타
2022-03-14 13:30:00,24일 주총이네
2022-03-14 13:18:00,오늘도 어김없이 점심 이후에는 플러스 전환되네요
2022-03-14 12:26:00,삭제된 게시물의 답글남기고
2022-03-14 11:18:00,괜찮아
2022-03-14 11:08:00,만 찍으면 귀신같이 내려가네
2022-03-14 10:28:00,박셀바이오 20 상승중
2022-03-14 10:15:00,이번공시는 뭔고
2022-03-14 09:53:00,마
2022-03-14 09:30:00,프로그램 매수
2022-03-14 09:26:00,버텨주니  고맙네
2022-03-14 09:17:00,삼성전자 10만 sk바이오팜 10만
2022-03-14 08:11:00,공시
2022-03-14 04:44:00,청구 투 딩 받으셨던 분 있나요
2022-03-13 20:13:00,빔팻 3월 특허 만료
2022-03-13 10:06:00,델타 오미크론 확산
2022-03-13 02:19:00,장투 들어왔더만
2022-03-12 18:35:00,SK바팜 장투로 가자
2022-03-11 20:42:00,바이오도 한번 갈때 댔어요
2022-03-11 20:36:00,SK바이오팜
2022-03-11 18:29:00,공매 잔고가 갑자기 반토막
2022-03-11 18:05:00,늠들
2022-03-11 17:06:00,다들 10만 10만 하는데
2022-03-11 16:53:00,14층 언제오냐
2022-03-11 13:38:00,징글징글
2022-03-11 13:33:00,네이버 재무제표 업데이트는 주총끝나고 하는가보네요
2022-03-11 13:09:00,아니코스피 박던 오르던
2022-03-11 12:42:00,공매 맛집이니
2022-03-11 12:20:00,프로그램
2022-03-11 11:12:00,바팜이  띠기 하는날이 올까요
2022-03-11 10:26:00,오늘도
2022-03-11 10:02:00,여담
2022-03-11 09:52:00,SK바이오팜 응원합니다 아직  30이지만
2022-03-11 09:47:00,몇년전에 상따치고 나도 바보들의행진에 참여했었는데
2022-03-11 09:36:00,마
2022-03-11 09:15:00,바이오
2022-03-11 07:51:00,바팜은 암학회 안나갑니까
2022-03-11 04:42:00,청구 투 딩 받으셨던 분 있나요
2022-03-10 18:54:00,SK바이오팜
2022-03-10 20:56:00,삭제된 게시물의 답글지나가는 전업 60년차 할배 올시다
2022-03-10 15:23:00,뒤집히냐
2022-03-10 15:21:00,10만원은 기본으로 갑니다
2022-03-10 14:57:00,조만간10만원 안착합니다
2022-03-10 14:39:00,오늘 모건형이 열심히 파네
2022-03-10 14:20:00,개불장인데 시퍼렇네
2022-03-10 14:14:00,sk바이오팜이 잘한점 신약을 미국에서 먼저 시작한점
2022-03-10 14:00:00,이개잡주
2022-03-10 13:53:00,10만원은 기본으로 간다
2022-03-10 13:47:00,가자오늘 누르는거 아이가
2022-03-10 13:06:00,폭락한다 대피하라
2022-03-10 12:51:00,바이오
2022-03-10 12:50:00,영두형
2022-03-10 12:49:00,신풍
2022-03-10 12:25:00,이건
2022-03-10 12:02:00,넌 뭐하냐
2022-03-10 12:00:00,열림공감인지 졸림공감인지도 이제 다 감옥갈텐데
2022-03-10 11:51:00,버텨라
2022-03-10 11:34:00,여긴
2022-03-10 11:14:00,신풍
2022-03-10 11:14:00,삽질중이네
2022-03-10 11:01:00,오늘의 하락은
2022-03-10 10:57:00,이런장에 빠지는 주식만 클릭중
2022-03-10 10:28:00,오늘은
2022-03-10 10:14:00,배당금은 있나요
2022-03-10 09:22:00,마
2022-03-10 09:16:00,그냥 개잡주 인정
2022-03-10 09:15:00,너는
2022-03-10 06:53:00,청구 투 딩 받으셨던 분 있나요
2022-03-09 22:35:00,유럽미국 대폭등
2022-03-09 18:47:00,우크라이나 나토가입 반대
2022-03-09 13:18:00,어려운 장에도 버티는거 80만원 가겠는걸
2022-03-09 12:13:00,유태계들의 전쟁 조작 막나
2022-03-09 05:27:00,있다가 투표하러간다
2022-03-08 22:22:00, sk바이오팜 주주총회에
2022-03-08 18:05:00,SK바이오팜
2022-03-08 17:48:00,오늘 지수 좋은데 오른거면
2022-03-08 17:34:00,욕나오는 종목 sk 이름들어간 종목
2022-03-08 14:24:00,팜
2022-03-08 14:03:00,마
2022-03-08 13:47:00,멜치 JP
2022-03-08 12:30:00,팜아
2022-03-08 12:24:00,1년넘게내리기만했네
2022-03-08 11:54:00,광고들
2022-03-08 11:09:00,소각이라도 해라
2022-03-08 11:03:00,청구 투 딩 받으셨던 분 있나요
2022-03-08 10:20:00,신풍 저렇게 쉽게 가는게 맞아요
2022-03-08 10:00:00,공시 뜨나
2022-03-08 09:57:00,오잉
2022-03-08 09:53:00,공매도
2022-03-08 09:44:00,어 어리둥절
2022-03-08 09:40:00,개미 다 털엇다
2022-03-08 09:39:00,몇년동안 하락한거 다 돌려내
2022-03-08 09:26:00,이와중에 회사이름을 바꾸네
2022-03-08 09:21:00,H쉐끼들 어제처럼
2022-03-08 09:06:00,제일
2022-03-08 08:54:00,오늘
2022-03-08 08:18:00,오늘 각오해라
2022-03-07 21:43:00,유럽증시 반등중
2022-03-07 20:49:00,SK바이오팜
2022-03-07 15:19:00,오늘같은날 버티면 나중에 지수가 상승하면
2022-03-07 15:12:00,gree 부끄러움도 모르나 관심종자
2022-03-07 15:03:00,시
2022-03-07 14:44:00,마
2022-03-07 14:35:00,씨티제이피
2022-03-07 14:31:00,뉴스가 떠도 안가네
2022-03-07 14:11:00,다들 지나치네
2022-03-07 12:27:00,이게 주시기냐
2022-03-07 10:38:00,바이오야 많이 빠졌잔셈
2022-03-07 10:03:00,하락장  버터주니
2022-03-07 09:58:00,시작은
2022-03-07 09:40:00,일이고
2022-03-07 09:39:00,1516갈 놈임
2022-03-07 09:20:00,주가 방어 좀해라
2022-03-07 09:15:00,매경 매니저 추천주란다
2022-03-07 09:11:00,씨티
2022-03-07 07:00:00,청구 투 딩 받으셨던 분 있나요
2022-03-06 22:57:00,sk바팜 3분묵언차트
2022-03-06 19:12:00,관심없을때 사둬야
2022-03-06 02:32:00,매수가 괜찮죠
2022-03-05 21:50:00,청구 투 딩 받으셨던 분 있나요
2022-03-05 21:14:00,러시아 MSCI 퇴출 코스피 4조원 유입 기대
2022-03-04 20:15:00,SK바이오팜
2022-03-04 18:21:00,루나코인은 강력하군요
2022-03-04 15:48:00,야야하이트 진로처럼 팍팍 올리봐
2022-03-04 13:44:00,물타기  200주
2022-03-04 12:49:00,한투 신투
2022-03-04 11:55:00,그래서
2022-03-04 11:20:00,근데 님들아
2022-03-04 08:56:00,양심상정
2022-03-04 02:39:00,으 1분기
2022-03-03 23:37:00,10만부터 사기시작해서
2022-03-03 18:03:00,SK바이오팜
2022-03-03 17:03:00,태원이
2022-03-03 14:39:00,지버치아
2022-03-03 14:19:00,죽은 주식
2022-03-03 13:33:00,호재나와도 안올러준다
2022-03-03 12:56:00,다들
2022-03-03 12:27:00,sk바이오팜 블랙딜 했어 개인돈 등처먹고 간 쓰레기 주식조심
2022-03-03 11:54:00,아고 12만원은
2022-03-03 11:50:00,거래량 보소
2022-03-03 11:30:00,평단 158
2022-03-03 09:38:00,마
2022-03-03 09:33:00,평단 어쩌죠
2022-03-03 10:04:00,평단 어쩌죠
2022-03-03 08:56:00,신한개투
2022-03-03 06:50:00,수노시요놈이
2022-03-03 05:54:00,청구 투 딩 받으셨던 분 있나요
2022-03-02 23:16:00,가자 바팜
2022-03-02 20:50:00,형들아 평단 17인데
2022-03-02 18:00:00,SK바이오팜
2022-03-02 15:26:00,공매견들 곡소리좀 나라 제발
2022-03-02 15:17:00,마
2022-03-02 14:25:00,삼싱증권
2022-03-02 12:59:00,18만 언제올가요
2022-03-02 12:56:00,상한가 한번 쳐주면 안되겠닝
2022-03-02 12:43:00,신힌
2022-03-02 12:20:00,마
2022-03-02 12:14:00,신약이 이래서 무섭다
2022-03-02 11:46:00,주가는 시원찮은데 추세는 바뀐듯
2022-03-02 11:37:00,sk바이오팜 블랙딜개인돈 등처먹는 사기꾼 회사 조심
2022-03-02 11:28:00,개미들 차비주고 있네요
2022-03-02 11:03:00,10자 언제왕
2022-03-02 10:53:00,마  H쉥키들아
2022-03-02 10:51:00,분할 매수 시작
2022-03-02 10:39:00,한국의 화이쟈
2022-03-02 10:03:00,개미털고
2022-03-02 09:44:00,조용히 잘가냉
2022-03-02 09:20:00,전쟁나면 약값은 올라야지
2022-03-02 10:17:00,전쟁나면 약값은 올라야지
2022-03-02 09:19:00,9만원 안착하자
2022-03-02 09:08:00,단기고점이다 도망쳐
2022-03-02 09:07:00,sk바이오팜 올라가는구나 450 수익
2022-03-02 07:49:00,양심상정
2022-03-01 09:45:00,내일도 나쁘지않을듯
2022-03-01 07:31:00,물 타기도 겁난다
2022-03-01 02:51:00,9층에 사람있어요
2022-03-01 08:56:00,9층에 사람있어요
2022-02-28 23:53:00,클나따
2022-02-28 23:23:00,파이프라인 확대
2022-02-28 17:55:00,SK바이오팜
2022-02-28 17:52:00,미 선물시장
2022-02-28 16:09:00,14만5천에 물려서
2022-02-28 16:21:00,14만5천에 물려서
2022-02-28 16:03:00,개인들 모조리 다 털었네
2022-02-28 15:44:00,십만가즈아
2022-02-28 14:45:00,강력매도 이번주 폭락한다
2022-02-28 14:27:00,코스피 상승 시작
2022-02-28 14:15:00,시원하게 올라가보자
2022-02-28 14:11:00,34억 계약체결
2022-02-28 14:03:00,마
2022-02-28 13:38:00,단기 12만
2022-02-28 13:24:00,특징주 최대 실적 피에스케이 해외 반도체 고객사 매출 증가 4
2022-02-28 13:21:00,삭제된 게시물의 답글주식은 무서운거다
2022-02-28 12:19:00,드디어 유럽으로 물량이 나가는구만
2022-02-28 12:18:00,뭘 오르것냐
2022-02-28 12:10:00,공매물량
2022-02-28 12:08:00,딱반
2022-02-28 11:51:00,경축 계약 공시
2022-02-28 11:42:00,쭉가보즈아
2022-02-28 11:27:00,마
2022-02-28 11:27:00,삼성 바이오로직스인데
2022-02-28 11:07:00,적자기업
2022-02-28 10:58:00,난 야가 오른다는게 신기해
2022-02-28 10:54:00,12만까진 괜찮다
2022-02-28 10:39:00,이러다 급락
2022-02-28 10:21:00,오늘은
2022-02-28 09:49:00,평단 169만
2022-02-28 09:43:00,역시 SK그룹 잘하내요화이팅  한국의 화이자이니다
2022-02-28 09:36:00,홍콩상하이 저건뭐여 짱개도 담는거여
2022-02-28 09:36:00,3월까지는
2022-02-28 09:22:00,실적이 따라오면 기다려라
2022-02-28 09:20:00,마
2022-02-28 09:18:00,이게 올라갈거라 봅니까
2022-02-28 09:15:00,이제부턴 조용히 기다리겠습니다
2022-02-28 09:03:00,정리해라
2022-02-28 08:58:00,얌전히 기다리면 올라간다
2022-02-28 08:43:00,투자매력도 좋아요
2022-02-28 07:29:00,오잉3상 승인
2022-02-27 23:37:00,임상3상 승인 했음
2022-02-27 21:52:00,한번만 생각해 주십시요
2022-02-27 21:07:00,SK바팜 텐배거를찾아서
2022-02-27 09:08:00,sk바이오팜
2022-02-27 01:23:00,최태원 회장님 주가 관리 해주세요
2022-02-26 22:42:00,속보 식약처 건강기능식품 표시기준 일부개정안 행정예고주요 개정 내용은
2022-02-26 22:39:00,한국증시 MSCI 선진지수 편입시 수급 영향
2022-02-25 23:21:00,사년 적자
2022-02-26 14:08:00,사년 적자
2022-02-25 18:54:00,SK바이오팜
2022-02-25 18:49:00,Sk팜
2022-02-25 18:20:00,갈길 갑시다
2022-02-25 17:14:00,바팜 블록딜 물량 털려면 올릴거임
2022-02-25 16:13:00,재무재표는 엉망안데
2022-02-25 14:54:00,이제부터가
2022-02-25 14:38:00,지버치아
2022-02-25 13:25:00,개미털기
2022-02-25 13:00:00,회사 돈은 벌어
2022-02-25 11:58:00,내일 뺄라고
2022-02-25 11:53:00,오늘이거보고
2022-02-25 11:43:00,현재 명인제약이 뇌전증 약 처방하고 있네요 한국
2022-02-25 11:37:00,Sk바팜 투자한지 1년
2022-02-25 11:22:00,난 평단 124지롱
2022-02-25 11:21:00,위에 갭 2개 알지요
2022-02-25 11:16:00,단기 꼭지다  이하로 내려간다
2022-02-25 10:36:00,잘한다PSCI가입 축하
2022-02-25 10:33:00,아침
2022-02-25 09:56:00,시작
2022-02-25 09:41:00,문제지
2022-02-25 09:38:00,오르니까 어색함
2022-02-25 09:35:00,오르는지 아는사람
2022-02-25 09:39:00,오르는지 아는사람
2022-02-25 09:31:00,개잡주 대단하네
2022-02-25 09:30:00,오늘따라
2022-02-25 09:26:00,간다 했제
2022-02-25 09:25:00,전강후약인가아니길바랍니다
2022-02-25 09:05:00,팜괴물된다
2022-02-25 08:03:00,뉴스복사한컷
2022-02-25 01:18:00,미증시  찐반등과 괴물팜
2022-02-24 21:47:00,배당 종목들 배당금 들어 오면
2022-02-24 21:38:00,상식적으로 생각해보자 sk바이오팜이 앞으로 오를건지 말지
2022-02-24 21:14:00,도대체
2022-02-24 20:08:00,SK바이오팜 공급망 ESG 이니셔티브 PSCI 가입
2022-02-24 18:11:00,SK바이오팜
2022-02-24 15:50:00,1 퍼 정도네 빠지지도 않았네
2022-02-24 15:03:00,Sk바이오팜
2022-02-24 14:12:00,생존체크
2022-02-24 14:05:00,30만까지는 가야 되지 않겠니
2022-02-24 11:53:00,적자기업
2022-02-24 11:49:00,적자기업이여
2022-02-24 11:32:00,띨띨아
2022-02-24 10:32:00,하나야 사랑해
2022-02-24 10:25:00,PSCI  호재임
2022-02-24 10:06:00,거래량이 적으니
2022-02-24 09:54:00,강하나 원픽
2022-02-24 09:42:00,SK바이오팜 국내 제약바이오 업계 최초 PSCI 가입
2022-02-24 09:10:00,오늘이
2022-02-24 08:45:00,호재요  호재
2022-02-24 07:18:00,청구 투클럽 피해자 찾습니다
2022-02-24 05:14:00,바이오 주들 희망이 없네
2022-02-23 21:56:00,1년 8개월 동안 계속 내린 주식
2022-02-23 21:49:00,일희 일비
2022-02-23 20:46:00,후회막급
2022-02-23 18:15:00,SK바이오팜
2022-02-23 17:23:00,매출 1조원은  달성
2022-02-23 16:22:00,참좋은
2022-02-23 15:50:00,주주들에게
2022-02-23 15:30:00,쓰벌
2022-02-23 15:39:00,쓰벌
2022-02-23 15:12:00,아
2022-02-23 15:07:00,외인 지분
2022-02-23 14:39:00,뉴스에 뇌전증치료제 3상 돌입한다는데
2022-02-23 12:56:00,삭제된 게시물의 답글신규 입성
2022-02-23 12:02:00,마
2022-02-23 11:04:00,sk팜 주식은 원칙이 두가지가있다
2022-02-23 10:15:00, 2천 투자한 사람인데
2022-02-23 10:08:00,요즘60년할배안보이는데
2022-02-23 09:54:00,SK바이오팜주  3상
2022-02-23 09:40:00,뭐가 무거워
2022-02-23 04:18:00,감당 있겠냐
2022-02-22 17:47:00,SK바이오팜
2022-02-22 17:10:00,내일은
2022-02-22 16:28:00,이제바닥인가요
2022-02-22 15:36:00,캬
2022-02-22 15:23:00,어려운  시기에
2022-02-22 15:16:00,20만원에 팔고 퇴사한 직원들
2022-02-22 14:58:00,음흠
2022-02-22 14:54:00,전재산 투자하고 싶어지네요
2022-02-22 13:37:00,바닥 확인 시그널
2022-02-22 13:16:00,팜
2022-02-22 12:21:00,지버치아
2022-02-22 11:46:00,아무리 찾아봐도
2022-02-22 11:02:00,공모가
2022-02-22 09:59:00,지버치아
2022-02-22 08:07:00,뉴스에 팔아라 몇번을 하누
2022-02-22 02:54:00,저는 제가 끌리는 종목만 아무 것도 보고 사는데
2022-02-21 23:24:00,이미 바닥 친것 같은데
2022-02-21 22:41:00,상한가
2022-02-21 22:34:00,대박이네
2022-02-21 22:05:00,개관  개국인 물량 폭탄 처 맞는다
2022-02-21 19:57:00,SK바이오팜
2022-02-21 19:37:00,애널리스트 의견
2022-02-21 18:49:00,sk 바이오팜 머보고 투자하셨나요
2022-02-21 17:28:00,3만원와야 살까말까다
2022-02-21 17:06:00,이분이 메디톡스로 2억 넘게 버시고
2022-02-21 14:17:00,마
2022-02-21 13:51:00,음주운전한 마냥 쳐올리라고
2022-02-21 13:27:00,삭제된 게시물의 답글비트
2022-02-21 11:26:00,어차피 오를텐데
2022-02-21 11:15:00,거래량 4만주 실화냐
2022-02-21 09:51:00,반토막 간다
2022-02-21 09:34:00,따지고보면
2022-02-21 09:34:00,지버치아
2022-02-21 09:20:00,코스피 닥
2022-02-21 04:56:00,청구 투클럽 피해자 있나요
2022-02-21 01:42:00,파이프라인 확대
2022-02-20 21:52:00,거래량이
2022-02-20 19:15:00,사기꾼들 득실거리니 다들 조심하세요
2022-02-20 16:18:00,연준 9연속 금리인상
2022-02-20 13:40:00,두올물산 공매도 투자자 혼꾸녕 내는중
2022-02-20 08:55:00,SK바팜 3분묵언차트
2022-02-19 20:19:00,가즈아
2022-02-19 09:21:00,sk바이오팜의 투자매력도 분석 결과비관적
2022-02-19 01:29:00,투표잘합시다
2022-02-18 22:05:00,폭등 차트 완성  잘 다졌네급등임박느낌온다
2022-02-18 20:21:00,상장전으로 갔으면
2022-02-18 19:54:00,반토막 쓰레기 잡주
2022-02-18 18:35:00,SK바이오팜
2022-02-18 16:26:00,시블
2022-02-18 16:25:00,매집혀라
2022-02-18 13:54:00,지버치아
2022-02-18 13:42:00,모건
2022-02-18 13:03:00,sk팜 쓰레기 주식 내려온다
2022-02-18 12:08:00,sk팜 오늘도 나는  단타로 먹고 갑니다이런 쓰레기 주식은 단타가 답이다
2022-02-18 09:54:00,러시아 주러 대사관 부대사 추방  이유 없다 반발
2022-02-18 09:42:00,하루하루
2022-02-18 09:07:00,개미들은 푸틴과 싸우지 말고
2022-02-18 09:02:00,마
2022-02-18 08:49:00,뭐냐
2022-02-18 08:30:00,KKK가 그러더라
2022-02-18 08:27:00,삭제된 게시물의 답글준하가 그러더라
2022-02-18 08:20:00,우리나라도
2022-02-18 04:46:00,실적 뉴스에 팔았던 칭찬해
2022-02-18 00:30:00,엿
2022-02-17 22:53:00,홧병으로 죽는게 바로이런거구나
2022-02-17 22:41:00,평단15 울어
2022-02-17 18:50:00,이재명 천재행정가 주식시장 공매도 엄격하게 규제합니다
2022-02-17 17:48:00,SK바이오팜
2022-02-17 16:55:00,다들 몇층인지 적어줘봐
2022-02-17 16:19:00,도이치모터스 신라젠 다음은 sk바팜
2022-02-17 15:19:00,모간
2022-02-17 15:17:00,하락시작했다  철수해라
2022-02-17 15:15:00,아직도 희망을 가지고 있다니
2022-02-17 14:53:00,공매   한심한놈
2022-02-17 14:24:00,SK바팜  신
2022-02-17 13:26:00,속보러시아우크라이나의 놀라운 포옹메달 딴 뒤 벌어진
2022-02-17 13:24:00,털리는넘바보우크라이나 러시아 전쟁대세지장  없시유
2022-02-17 13:07:00,sk팜 러시아 우크라이나 전쟁 터졌네 우짜노
2022-02-17 12:58:00,모간
2022-02-17 12:53:00,sk팜 쓰레기주식은 단타로 먹고 버리세요 과감하게
2022-02-17 12:28:00,팜
2022-02-17 12:26:00,오를때
2022-02-17 11:55:00,주식
2022-02-17 11:20:00,하이거
2022-02-17 11:04:00,거래량
2022-02-17 11:00:00,sk 더럽지
2022-02-17 10:52:00,닭의 모가지를 비틀어도
2022-02-17 10:24:00,모간
2022-02-17 10:07:00,화장품 사업 진출해라 사업추가해라 어서해라
2022-02-17 09:38:00,SK바이오팜 차세대 성장동력 디지털헬스케어 키우기 시동
2022-02-17 09:38:00,8만원 돌파 축하
2022-02-17 09:33:00,지버치아
2022-02-17 08:53:00,자자 개장전에 들어갈지 말지 판단해보자
2022-02-17 08:33:00,바이오 끝없는 추락 속에서도SK바이오팜유한양행삼바 향한 기대감
