text,pos_tagged
 SP의 등급은 총 개 등급으로 AAA AA A BBB BB B CCC CCC D로 나타내어지며 상기 등급 AAA부터 BBB등급까지는 투자적격 등급으로 BB이하는 투자 부적격 등급으로 상정합니다,"[('4', 'Number'), ('SP', 'Alpha'), ('의', 'Noun'), ('등급', 'Noun'), ('은', 'Josa'), ('총', 'Noun'), ('10', 'Number'), ('개', 'Noun'), ('등급', 'Noun'), ('으로', 'Josa'), ('AAA', 'Alpha'), ('AA', 'Alpha'), ('A', 'Alpha'), ('BBB', 'Alpha'), ('BB', 'Alpha'), ('B', 'Alpha'), ('CCC', 'Alpha'), ('CCC', 'Alpha'), ('D', 'Alpha'), ('로', 'Noun'), ('나타내어지며', 'Verb'), ('상기', 'Noun'), ('등급', 'Noun'), ('AAA', 'Alpha'), ('부터', 'Noun'), ('BBB', 'Alpha'), ('등급', 'Noun'), ('까지는', 'Josa'), ('투자', 'Noun'), ('적', 'Suffix'), ('격', 'Noun'), ('등급', 'Noun'), ('으로', 'Josa'), ('BB', 'Alpha'), ('이하', 'Noun'), ('는', 'Josa'), ('투자', 'Noun'), ('부적', 'Noun'), ('격', 'Noun'), ('등급', 'Noun'), ('으로', 'Josa'), ('상', 'Noun'), ('정합', 'Noun'), ('니', 'Noun'), ('다', 'Josa')]"
동일 등급 내에서   우열을 표시하며 신용등급의 방향성에 대한 의견으로는 Positive긍정적 Stable안정적 Negative부정적 단계가 있습니다,"[('동일', 'Noun'), ('등급', 'Noun'), ('내', 'Noun'), ('에서', 'Josa'), ('우열', 'Noun'), ('을', 'Josa'), ('표시', 'Noun'), ('하며', 'Verb'), ('신용등급', 'Noun'), ('의', 'Josa'), ('방향성', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('의견', 'Noun'), ('으로는', 'Josa'), ('Positive', 'Alpha'), ('긍정', 'Noun'), ('적', 'Suffix'), ('Stable', 'Alpha'), ('안정', 'Noun'), ('적', 'Suffix'), ('Negative', 'Alpha'), ('부정', 'Noun'), ('적', 'Suffix'), ('3', 'Number'), ('단계', 'Noun'), ('가', 'Josa'), ('있습니다', 'Adjective')]"
홍콩과학기술대학교HKUST와 공동 AI연구소 설립,"[('04', 'Number'), ('홍콩', 'Noun'), ('과학기술대', 'Noun'), ('학교', 'Noun'), ('HKUST', 'Alpha'), ('와', 'Verb'), ('공동', 'Noun'), ('AI', 'Alpha'), ('연구소', 'Noun'), ('설립', 'Noun'), ('2018', 'Number')]"
회사의 본점소재지 변경당사는   본점소재지가 경기도 성남시 분당구 정자일로  변경되었습니다,"[('회사', 'Noun'), ('의', 'Josa'), ('본점', 'Noun'), ('소재지', 'Noun'), ('변경', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('2022년', 'Number'), ('5월', 'Number'), ('본점', 'Noun'), ('소재지', 'Noun'), ('가', 'Josa'), ('경기도', 'Noun'), ('성남시', 'Noun'), ('분당구', 'Noun'), ('정자', 'Noun'), ('일로', 'Noun'), ('951784', 'Number'), ('변경', 'Noun'), ('되었습니다', 'Verb')]"
변동일자주총종류선임임기만료또는 해임신규재선임  정기주총 사내이사 최인혁 사외이사 이인무 사내이사 이해진임기만료 사외이사 이종우임기만료  정기주총 사외이사 정도진 사외이사 정의종 사외이사 홍준표 사내이사 김수욱임기만료  정기주총 대표이사 한성숙 기타비상무이사 변대규  정기주총 사외이사 이건혁 사내이사 최인혁 사외이사 이인무 사외이사 홍준표중도퇴임   사내이사 최인혁중도퇴임  정기주총 대표이사 최수연 사내이사 채선주 사외이사 노혁준 사외이사 정도진 대표이사 한성숙중도퇴임 사외이사 정의종임기만료다,"[('변동', 'Noun'), ('일', 'Modifier'), ('자주', 'Noun'), ('총', 'Modifier'), ('종류', 'Noun'), ('선임', 'Noun'), ('임기', 'Noun'), ('만료', 'Noun'), ('또는', 'Adverb'), ('해임', 'Noun'), ('신규', 'Noun'), ('재', 'Noun'), ('선임', 'Noun'), ('2018년', 'Number'), ('03월', 'Number'), ('23일', 'Number'), ('정기주총', 'Foreign'), ('사내', 'Noun'), ('이사', 'Noun'), ('최인혁', 'Noun'), ('사외이사', 'Noun'), ('이인', 'Noun'), ('무', 'Noun'), ('사내', 'Noun'), ('이사', 'Noun'), ('이해진', 'Noun'), ('임기', 'Noun'), ('만료', 'Noun'), ('사외이사', 'Noun'), ('이종우', 'Noun'), ('임기', 'Noun'), ('만료', 'Noun'), ('2019년', 'Number'), ('03월', 'Number'), ('22일', 'Number'), ('정기주총', 'Foreign'), ('사외이사', 'Noun'), ('정도', 'Noun'), ('진', 'Noun'), ('사외이사', 'Noun'), ('정의', 'Noun'), ('종', 'Noun'), ('사외이사', 'Noun'), ('홍준표', 'Noun'), ('사내', 'Noun'), ('이사', 'Noun'), ('김수', 'Noun'), ('욱', 'Noun'), ('임기', 'Noun'), ('만료', 'Noun'), ('2020년', 'Number'), ('03월', 'Number'), ('27일', 'Number'), ('정기주총', 'Foreign'), ('대표이사', 'Noun'), ('한', 'Determiner'), ('성숙', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('변', 'Noun'), ('대', 'Modifier'), ('규', 'Noun'), ('2021년', 'Number'), ('03월', 'Number'), ('24일', 'Number'), ('정기주총', 'Foreign'), ('사외이사', 'Noun'), ('이건', 'Noun'), ('혁', 'Noun'), ('사내', 'Noun'), ('이사', 'Noun'), ('최인혁', 'Noun'), ('사외이사', 'Noun'), ('이인', 'Noun'), ('무', 'Noun'), ('사외이사', 'Noun'), ('홍준표', 'Noun'), ('중', 'Suffix'), ('도', 'Josa'), ('퇴임', 'Noun'), ('2021년', 'Number'), ('08월', 'Number'), ('10일', 'Number'), ('사내', 'Noun'), ('이사', 'Noun'), ('최인혁', 'Noun'), ('중', 'Suffix'), ('도', 'Josa'), ('퇴임', 'Noun'), ('2022년', 'Number'), ('03월', 'Number'), ('14일', 'Number'), ('정기주총', 'Foreign'), ('대표이사', 'Noun'), ('최수연', 'Noun'), ('사내', 'Noun'), ('이사', 'Noun'), ('채', 'Noun'), ('선주', 'Verb'), ('사외이사', 'Noun'), ('노혁준', 'Noun'), ('사외이사', 'Noun'), ('정도', 'Noun'), ('진', 'Noun'), ('대표이사', 'Noun'), ('한', 'Determiner'), ('성숙', 'Noun'), ('중', 'Suffix'), ('도', 'Josa'), ('퇴임', 'Noun'), ('사외이사', 'Noun'), ('정의', 'Noun'), ('종', 'Noun'), ('임기', 'Noun'), ('만료', 'Noun'), ('다', 'Josa')]"
상호의 변경   한게임 사업부문의 인적분할에 엔에이치엔은 네이버로 사명이 변경되었습니다,"[('상호', 'Noun'), ('의', 'Josa'), ('변경', 'Noun'), ('2013년', 'Number'), ('8월', 'Number'), ('1일', 'Number'), ('한게임', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('의', 'Josa'), ('인적', 'Noun'), ('분할', 'Noun'), ('에', 'Josa'), ('엔에이치엔', 'Noun'), ('은', 'Josa'), ('네이버', 'Noun'), ('로', 'Josa'), ('사명', 'Noun'), ('이', 'Josa'), ('변경', 'Noun'), ('되었습니다', 'Verb')]"
   당사의 종속회사인 네이버웹툰 주식회사가 글로벌웹툰 사업부문인적분할에 네이버웹툰컴퍼니 주식회사로 사명을 변경하였습니다,"[('2020년', 'Number'), ('8월', 'Number'), ('1일', 'Number'), ('당사', 'Noun'), ('의', 'Josa'), ('종', 'Noun'), ('속', 'Modifier'), ('회사', 'Noun'), ('인', 'Josa'), ('네이버웹툰', 'Noun'), ('주식회사', 'Noun'), ('가', 'Josa'), ('글로벌', 'Noun'), ('웹툰', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('인적', 'Noun'), ('분할', 'Noun'), ('에', 'Josa'), ('네이버웹툰', 'Noun'), ('컴퍼니', 'Noun'), ('주식회사', 'Noun'), ('로', 'Josa'), ('사명', 'Noun'), ('을', 'Josa'), ('변경', 'Noun'), ('하였습니다', 'Verb')]"
   당사의 종속회사인 네이버비즈니스플랫폼 주식회사는 BB 사업 역량을 강화하고 창구를 일원화 하고자 네이버클라우드 주식회사로 사명을 변경하였습니다,"[('2020년', 'Number'), ('10월', 'Number'), ('19일', 'Number'), ('당사', 'Noun'), ('의', 'Josa'), ('종', 'Noun'), ('속', 'Modifier'), ('회사', 'Noun'), ('인', 'Josa'), ('네이버', 'Noun'), ('비즈니스', 'Noun'), ('플랫폼', 'Noun'), ('주식회사', 'Noun'), ('는', 'Josa'), ('B', 'Alpha'), ('2', 'Number'), ('B', 'Alpha'), ('사업', 'Noun'), ('역량', 'Noun'), ('을', 'Josa'), ('강화하고', 'Adjective'), ('창구', 'Noun'), ('를', 'Josa'), ('일원화', 'Noun'), ('하고자', 'Verb'), ('네이버', 'Noun'), ('클라우드', 'Noun'), ('주식회사', 'Noun'), ('로', 'Josa'), ('사명', 'Noun'), ('을', 'Josa'), ('변경', 'Noun'), ('하였습니다', 'Verb')]"
합병 등을 내용아래 합병 등과 관련한 자세한 내용은 항목과 관련해 제출한 주요사항보고서 XI,"[('합병', 'Noun'), ('등', 'Noun'), ('을', 'Josa'), ('내용', 'Noun'), ('아래', 'Noun'), ('합병', 'Noun'), ('등', 'Noun'), ('과', 'Josa'), ('관련', 'Noun'), ('한', 'Josa'), ('자세한', 'Adjective'), ('내용', 'Noun'), ('은', 'Josa'), ('항목', 'Noun'), ('과', 'Josa'), ('관련', 'Noun'), ('해', 'Verb'), ('제출', 'Noun'), ('한', 'Josa'), ('주요', 'Modifier'), ('사항', 'Noun'), ('보고서', 'Noun'), ('XI', 'Alpha')]"
작성기준일 이후 발생한 주요사항 기타사항  합병등의 사후정보에 기재된 내용을 참고해 주시기 바랍니다,"[('작성', 'Noun'), ('기준', 'Noun'), ('일', 'Noun'), ('이후', 'Noun'), ('발생', 'Noun'), ('한', 'Josa'), ('주요', 'Modifier'), ('사항', 'Noun'), ('기타', 'Noun'), ('사항', 'Noun'), ('합병', 'Noun'), ('등', 'Noun'), ('의', 'Josa'), ('사후', 'Noun'), ('정보', 'Noun'), ('에', 'Josa'), ('기재', 'Noun'), ('된', 'Verb'), ('내용', 'Noun'), ('을', 'Josa'), ('참고', 'Noun'), ('해', 'Verb'), ('주', 'Modifier'), ('시기', 'Noun'), ('바랍니다', 'Verb')]"
 합병 서치솔루션 합병당사는  0월 4일 종속회사 서치솔루션 주식회사를 당사에 흡수합병하였습니다,"[('1', 'Number'), ('합병', 'Noun'), ('서치', 'Noun'), ('솔루션', 'Noun'), ('합병', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('2021년', 'Number'), ('10월', 'Number'), ('14일', 'Number'), ('종', 'Noun'), ('속', 'Modifier'), ('회사', 'Noun'), ('서치', 'Noun'), ('솔루션', 'Noun'), ('주식회사', 'Noun'), ('를', 'Josa'), ('당사', 'Noun'), ('에', 'Josa'), ('흡수', 'Noun'), ('합병', 'Noun'), ('하였습니다', 'Verb')]"
합병 목적은 합병을 통해 경영효율성 제고 경쟁력 강화를 위함이며 상법 제의의 규정에 따른 소규모합병의 방식으로 진행되었습니다,"[('합병', 'Noun'), ('목적', 'Noun'), ('은', 'Josa'), ('합병', 'Noun'), ('을', 'Josa'), ('통해', 'Noun'), ('경', 'Modifier'), ('영', 'Modifier'), ('효율', 'Noun'), ('성', 'Suffix'), ('제', 'Noun'), ('고', 'Josa'), ('경쟁력', 'Noun'), ('강화', 'Noun'), ('를', 'Josa'), ('위함', 'Noun'), ('이며', 'Josa'), ('상법', 'Noun'), ('제', 'Noun'), ('527조', 'Number'), ('의', 'Foreign'), ('3', 'Number'), ('의', 'Noun'), ('규정', 'Noun'), ('에', 'Josa'), ('따른', 'Verb'), ('소규모', 'Noun'), ('합병', 'Noun'), ('의', 'Josa'), ('방식', 'Noun'), ('으로', 'Josa'), ('진행', 'Noun'), ('되었습니다', 'Verb')]"
캠프모바일 합병당사는    종속회사 캠프모바일 주식회사를 당사에 흡수합병하였습니다,"[('캠프모바일', 'Noun'), ('합병', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('2018년', 'Number'), ('2월', 'Number'), ('1일', 'Number'), ('종', 'Noun'), ('속', 'Modifier'), ('회사', 'Noun'), ('캠프모바일', 'Noun'), ('주식회사', 'Noun'), ('를', 'Josa'), ('당사', 'Noun'), ('에', 'Josa'), ('흡수', 'Noun'), ('합병', 'Noun'), ('하였습니다', 'Verb')]"
합병 목적은 UGC서비스의 미래를 위한 기술력 확보 글로벌 서비스로의 확장이며 상법 제의의 규정에 따른 소규모합병의 방식으로 진행되었습니다,"[('합병', 'Noun'), ('목적', 'Noun'), ('은', 'Josa'), ('UGC', 'Alpha'), ('서비스', 'Noun'), ('의', 'Josa'), ('미래', 'Noun'), ('를', 'Josa'), ('위', 'Noun'), ('한', 'Josa'), ('기술', 'Noun'), ('력', 'Suffix'), ('확보', 'Noun'), ('글로벌', 'Noun'), ('서비스', 'Noun'), ('로', 'Josa'), ('의', 'Noun'), ('확장', 'Noun'), ('이며', 'Josa'), ('상법', 'Noun'), ('제', 'Noun'), ('527조', 'Number'), ('의', 'Foreign'), ('3', 'Number'), ('의', 'Noun'), ('규정', 'Noun'), ('에', 'Josa'), ('따른', 'Verb'), ('소규모', 'Noun'), ('합병', 'Noun'), ('의', 'Josa'), ('방식', 'Noun'), ('으로', 'Josa'), ('진행', 'Noun'), ('되었습니다', 'Verb')]"
 분할 네이버페이 서비스 사업부문 물적분할당사는 019년   네이버페이 사업부문을 분할하여 분할신설회사를 설립하였습니다,"[('2', 'Number'), ('분할', 'Noun'), ('네이버', 'Noun'), ('페이', 'Noun'), ('서비스', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('물', 'Noun'), ('적', 'Suffix'), ('분할', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('2019년', 'Number'), ('11월', 'Number'), ('1일', 'Number'), ('네이버', 'Noun'), ('페이', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('을', 'Josa'), ('분할', 'Noun'), ('하여', 'Verb'), ('분할', 'Noun'), ('신설', 'Noun'), ('회사', 'Noun'), ('를', 'Josa'), ('설립', 'Noun'), ('하였습니다', 'Verb')]"
본 분할의 목적은 네이버페이 서비스 사업부문이 분할대상 사업에 사업에 집중하기 위한 것으로 본 분할은 상법 제의 내지 제의의 규정이 정하는 바에 단순물적분할의 방법에 해당합니다,"[('본', 'Verb'), ('분할', 'Noun'), ('의', 'Josa'), ('목적', 'Noun'), ('은', 'Josa'), ('네이버', 'Noun'), ('페이', 'Noun'), ('서비스', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('이', 'Josa'), ('분할', 'Noun'), ('대상', 'Noun'), ('사업', 'Noun'), ('에', 'Josa'), ('사업', 'Noun'), ('에', 'Josa'), ('집중', 'Noun'), ('하기', 'Verb'), ('위', 'Noun'), ('한', 'Josa'), ('것', 'Noun'), ('으로', 'Josa'), ('본', 'Verb'), ('분할', 'Noun'), ('은', 'Josa'), ('상법', 'Noun'), ('제', 'Noun'), ('530조', 'Number'), ('의', 'Foreign'), ('2', 'Number'), ('내지', 'Noun'), ('제', 'Noun'), ('530조', 'Number'), ('의', 'Foreign'), ('12', 'Number'), ('의', 'Noun'), ('규정', 'Noun'), ('이', 'Josa'), ('정', 'Noun'), ('하는', 'Verb'), ('바', 'Noun'), ('에', 'Josa'), ('단', 'Modifier'), ('순', 'Modifier'), ('물', 'Noun'), ('적', 'Suffix'), ('분할', 'Noun'), ('의', 'Josa'), ('방법', 'Noun'), ('에', 'Josa'), ('해당', 'Noun'), ('합니다', 'Verb')]"
엔스토어 사업부문 물적분할당사는    엔스토어 사업부문을 분할하여 분할신설회사를 설립하였습니다,"[('엔', 'Josa'), ('스토어', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('물', 'Noun'), ('적', 'Suffix'), ('분할', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('2018년', 'Number'), ('11월', 'Number'), ('1일', 'Number'), ('엔', 'Josa'), ('스토어', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('을', 'Josa'), ('분할', 'Noun'), ('하여', 'Verb'), ('분할', 'Noun'), ('신설', 'Noun'), ('회사', 'Noun'), ('를', 'Josa'), ('설립', 'Noun'), ('하였습니다', 'Verb')]"
본 분할의 목적은 엔스토어 사업부문이 분할대상 사업에 집중하기 위한 것으로 본 분할은 상법 제의 내지 제의의 규정이 정하는 바에 단순물적분할의 방법에 해당합니다,"[('본', 'Verb'), ('분할', 'Noun'), ('의', 'Josa'), ('목적', 'Noun'), ('은', 'Josa'), ('엔', 'Josa'), ('스토어', 'Noun'), ('사업', 'Noun'), ('부문', 'Noun'), ('이', 'Josa'), ('분할', 'Noun'), ('대상', 'Noun'), ('사업', 'Noun'), ('에', 'Josa'), ('집중', 'Noun'), ('하기', 'Verb'), ('위', 'Noun'), ('한', 'Josa'), ('것', 'Noun'), ('으로', 'Josa'), ('본', 'Verb'), ('분할', 'Noun'), ('은', 'Josa'), ('상법', 'Noun'), ('제', 'Noun'), ('530조', 'Number'), ('의', 'Foreign'), ('2', 'Number'), ('내지', 'Noun'), ('제', 'Noun'), ('530조', 'Number'), ('의', 'Foreign'), ('12', 'Number'), ('의', 'Noun'), ('규정', 'Noun'), ('이', 'Josa'), ('정', 'Noun'), ('하는', 'Verb'), ('바', 'Noun'), ('에', 'Josa'), ('단', 'Modifier'), ('순', 'Modifier'), ('물', 'Noun'), ('적', 'Suffix'), ('분할', 'Noun'), ('의', 'Josa'), ('방법', 'Noun'), ('에', 'Josa'), ('해당', 'Noun'), ('합니다', 'Verb')]"
자본금 변동사항당사는   을 효력 발생일로 하여 기명식 보통주각 주당 액면가 를 주각 주당 액면가 00원로 분할하였으며  과  월에각각 자기주식 0000주와 주를 소각하였습니다,"[('자본금', 'Noun'), ('변동', 'Noun'), ('사항', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('2018년', 'Number'), ('10월', 'Number'), ('11일', 'Number'), ('을', 'Foreign'), ('효력', 'Noun'), ('발생', 'Noun'), ('일로', 'Noun'), ('하여', 'Verb'), ('기', 'Modifier'), ('명', 'Noun'), ('식', 'Suffix'), ('보통주', 'Noun'), ('각', 'Noun'), ('1', 'Number'), ('주당', 'Verb'), ('액면가', 'Noun'), ('500원', 'Number'), ('를', 'Foreign'), ('5', 'Number'), ('주', 'Modifier'), ('각', 'Noun'), ('1', 'Number'), ('주당', 'Verb'), ('액면가', 'Noun'), ('100원', 'Number'), ('로', 'Foreign'), ('분할', 'Noun'), ('하였으며', 'Verb'), ('2020년', 'Number'), ('2월', 'Number'), ('과', 'Foreign'), ('2021년', 'Number'), ('11월', 'Number'), ('에각각', 'Foreign'), ('자기', 'Noun'), ('주식', 'Noun'), ('550000', 'Number'), ('주', 'Noun'), ('와', 'Josa'), ('214310', 'Number'), ('주', 'Noun'), ('를', 'Josa'), ('소각', 'Noun'), ('하였습니다', 'Verb')]"
단위  원 주종류구분당기말보통주발행주식총수액면금액자본금우선주발행주식총수액면금액자본금기타발행주식총수액면금액자본금합계자본금,"[('단위', 'Noun'), ('원', 'Noun'), ('주', 'Modifier'), ('종류', 'Noun'), ('구분', 'Noun'), ('당기말', 'Verb'), ('보통주', 'Noun'), ('발행', 'Noun'), ('주식', 'Noun'), ('총수', 'Noun'), ('164049085', 'Number'), ('액면금액', 'Noun'), ('100', 'Number'), ('자본금', 'Noun'), ('16481339500', 'Number'), ('우선주', 'Noun'), ('발행', 'Noun'), ('주식', 'Noun'), ('총', 'Modifier'), ('수', 'Modifier'), ('액면금액', 'Noun'), ('자본금', 'Noun'), ('기타', 'Noun'), ('발행', 'Noun'), ('주식', 'Noun'), ('총', 'Modifier'), ('수', 'Modifier'), ('액면금액', 'Noun'), ('자본금', 'Noun'), ('합계', 'Noun'), ('자본금', 'Noun'), ('16', 'Number')]"
발행할 주식의 총수,"[('발행', 'Noun'), ('할', 'Verb'), ('주식', 'Noun'), ('의', 'Josa'), ('총수', 'Noun'), ('300000000300000000', 'Number')]"
기준일    단위  주취득방법주식의 종류기초수량변동 수량기말수량비고취득처분소각배당가능이익범위이내취득직접취득장내 직접 취득보통주식 임직원 스톡옵션 행사분을 위한 처분주 당사 직원 대상 스탁그랜트 지급주기타주식장외직접 취득보통주식기타주식공개매수보통주식기타주식소계a보통주식기타주식신탁계약에 의한취득수탁자 보유물량보통주식기타주식현물보유물량보통주식기타주식소계b보통주식기타주식기타 취득c보통주식기타주식총 계abc보통주식기타주식 공시서류작성기준일 이후인  임직원 스톡옵션 행사 주가 발생하여 공시서류제출일 현재 보유중인 자기주식은 총 주임다,"[('기준', 'Noun'), ('일', 'Noun'), ('2022년', 'Number'), ('09월', 'Number'), ('30일', 'Number'), ('단위', 'Foreign'), ('주', 'Modifier'), ('취득', 'Noun'), ('방법', 'Noun'), ('주식', 'Noun'), ('의', 'Josa'), ('종류', 'Noun'), ('기초', 'Noun'), ('수량', 'Noun'), ('변동', 'Noun'), ('수량', 'Noun'), ('기', 'Modifier'), ('말', 'Noun'), ('수량', 'Noun'), ('비고', 'Noun'), ('취득', 'Noun'), ('처분', 'Noun'), ('소', 'Modifier'), ('각', 'Modifier'), ('배당', 'Noun'), ('가능', 'Noun'), ('이익', 'Noun'), ('범위', 'Noun'), ('이내', 'Noun'), ('취득', 'Noun'), ('직접', 'Noun'), ('취득', 'Noun'), ('장내', 'Noun'), ('직접', 'Noun'), ('취득', 'Noun'), ('보통주식', 'Noun'), ('1475012567058714079538', 'Number'), ('임', 'Noun'), ('직원', 'Noun'), ('스톡옵션', 'Noun'), ('행사', 'Noun'), ('분', 'Suffix'), ('을', 'Josa'), ('위', 'Noun'), ('한', 'Josa'), ('처분', 'Noun'), ('426375', 'Number'), ('주', 'Noun'), ('당사', 'Noun'), ('직원', 'Noun'), ('대상', 'Noun'), ('스탁', 'Noun'), ('그랜트', 'Noun'), ('지급', 'Noun'), ('244212', 'Number'), ('주', 'Modifier'), ('기', 'Modifier'), ('타', 'Modifier'), ('주식', 'Noun'), ('장외', 'Noun'), ('직접', 'Noun'), ('취득', 'Noun'), ('보통주식', 'Noun'), ('기', 'Modifier'), ('타', 'Modifier'), ('주식', 'Noun'), ('공개매수', 'Noun'), ('보통주식', 'Noun'), ('기타', 'Noun'), ('주식', 'Noun'), ('소', 'Modifier'), ('계', 'Noun'), ('a', 'Alpha'), ('보통주식', 'Noun'), ('1475012567058714079538', 'Number'), ('기', 'Modifier'), ('타', 'Modifier'), ('주식', 'Noun'), ('신탁', 'Noun'), ('계약', 'Noun'), ('에', 'Josa'), ('의한', 'Adjective'), ('취득', 'Noun'), ('수', 'Modifier'), ('탁자', 'Noun'), ('보', 'Noun'), ('유물', 'Noun'), ('량', 'Noun'), ('보통주식', 'Noun'), ('기타', 'Noun'), ('주식', 'Noun'), ('현물', 'Noun'), ('보', 'Noun'), ('유물', 'Noun'), ('량', 'Noun'), ('보통주식', 'Noun'), ('기타', 'Noun'), ('주식', 'Noun'), ('소', 'Noun'), ('계', 'Suffix'), ('b', 'Alpha'), ('보통주식', 'Noun'), ('기타', 'Noun'), ('주식', 'Noun'), ('기타', 'Noun'), ('취득', 'Noun'), ('c', 'Alpha'), ('보통주식', 'Noun'), ('55', 'Number'), ('기타', 'Noun'), ('주식', 'Noun'), ('총', 'Noun'), ('계', 'Noun'), ('abc', 'Alpha'), ('보통주식', 'Noun'), ('1475013067058714079543', 'Number'), ('기타', 'Noun'), ('주식', 'Noun'), ('공', 'Modifier'), ('시', 'Modifier'), ('서류', 'Noun'), ('작', 'Modifier'), ('성', 'Modifier'), ('기준', 'Noun'), ('일', 'Noun'), ('이후', 'Noun'), ('인', 'Josa'), ('1011월', 'Number'), ('임', 'Noun'), ('직원', 'Noun'), ('스톡옵션', 'Noun'), ('행사', 'Noun'), ('7643', 'Number'), ('주가', 'Noun'), ('발생', 'Noun'), ('하여', 'Verb'), ('공', 'Modifier'), ('시', 'Modifier'), ('서류', 'Noun'), ('제출', 'Noun'), ('일', 'Noun'), ('현재', 'Noun'), ('보유', 'Noun'), ('중', 'Suffix'), ('인', 'Josa'), ('자기', 'Noun'), ('주식', 'Noun'), ('은', 'Josa'), ('총', 'Noun'), ('14071900', 'Number'), ('주임', 'Noun'), ('다', 'Adverb')]"
