date,text
2022-08-25 18:05:00,내일 삼바 고공행진
2022-08-25 17:03:00,y2i3의 잘못된 상식1
2022-08-25 16:48:00,개미들끼리 헐뜯으면 제일 좋아라하는건 공매도쉑히덜이다 싸울시간에 분할매수적금이나 담아놓자 쌈바200만가즈아
2022-08-25 16:26:00,Y213  dany  두분은
2022-08-25 16:16:00,문재인 심상정을 구속하라
2022-08-25 16:14:00,하락 인덱스 y2i3가 나왔네요
2022-08-25 15:43:00,y2i3가 나왔네요 반락하니 조심하세요
2022-08-25 15:36:00,북유럽
2022-08-25 15:07:00,지금던지는 호구는  모야
2022-08-25 15:05:00,Sandoz 상장 예정
2022-08-25 15:01:00,바짝 붙어요쫄지말고
2022-08-25 14:55:00,서두르지말고 천천히 꾸준히 올리자 공매도쉑히덜아 공매도때리지말고 쌈바는 매수적금담아놓고 200만까지 장기보유하자고
2022-08-25 14:46:00,삭제된 게시물의 답글본인이 결정하고계약하면
2022-08-25 14:35:00,삭제된 게시물의 답글환매수 숏커버링 눈치보는거임
2022-08-25 14:30:00,공매도쉑히덜은 새겨들어라 오늘은 경고에 불과하다 존말할때 숏커버하고 쌈바에 납짝업드리는게 사는길이다 쌈바200만가즈아
2022-08-25 14:14:00,속보 미선물 급등중분위기
2022-08-25 13:57:00,87만20일선까지는 무리없이
2022-08-25 13:43:00,개미는 몇일만 페데기치면
2022-08-25 13:41:00,아직도 눈치만보나요
2022-08-25 13:11:00,일주일동안 개미페데기쳤더니
2022-08-25 12:53:00,골이깊으면 산도높은거임
2022-08-25 12:49:00,고점대비V자 10하락은반등시
2022-08-25 12:49:00,아따 공매도쉑히덜 쫄았냐 그니까 기회줄때 빨랑 숏커버들혀라 대통과동후니도 납짝업드리는 재드라곤삼성의 쌈바니라 200만가즈아
2022-08-25 12:45:00,이번상승100은 무리없이
2022-08-25 12:38:00,언능들어들 오셔요
2022-08-25 12:37:00,어어어
2022-08-25 11:44:00,공견들은 진짜 조심들혀라 공매도쉑히덜은 별징후없이 그냥 때린다 어설프게 하방흉내내다 피떵싸메골로간다
2022-08-25 11:35:00,얘들아 대피해라  형이 공매도 때린다
2022-08-25 11:37:00,뭐가 두려워서 경고하고 공매도 때리냐  귀여운 강아지들아
2022-08-25 11:09:00,오늘 한기 단타먹고
2022-08-25 11:02:00,오후장금리 인상발표하면
2022-08-25 10:55:00,숏커버링 들어오니깐
2022-08-25 10:37:00,공매도쉑히덜 맘대로 안되것지  빨랑 잣대기전에 숏커버하거라 쌈바200만가즈아
2022-08-25 10:24:00,들어들 오셔요
2022-08-25 09:56:00,외개관 공매도쉑히덜 분위기파악 안되지 너들은 삼전이나 현차가서 놀아라 골로가기전에호재줄줄이 보유지분현황보면 너들은 골로간다
2022-08-25 09:40:00,공매들들어와라 쫄지말고
2022-08-25 09:20:00,외개관 공매도쉑히덜 맘대로 안되지 어딜 쌈바를 건드려 디질려고  호재줄줄이 보유지분현황보면 너들은 골로갈끼라
2022-08-25 09:07:00,떨어지지 공매덜 모해
2022-08-25 08:46:00,버블주
2022-08-25 08:24:00,지금장순환매로 돌리니깐
2022-08-25 08:19:00,삼바 한항 한기 3종목으로압축
2022-08-25 08:11:00,공매 느그들 오늘도 때려봐라
2022-08-24 23:24:00,오늘 참지못허고 털린개미
2022-08-24 23:02:00,재드라곤 수사기소재판 넘긴 장본인들이 윤통 한도후니 아닌가 이제와서 재드라곤에 머리숙이는이유 공매도쉑히덜 때려잡을걸로본다
2022-08-24 22:35:00,금감원 삼바 감리 직권남용 감사의도적 재벌 때리기 집중 조사윤통도 재드라곤한테 무릎꿇는거임공매도쉑히덜 너들 골로간다
2022-08-24 22:32:00,대한민국 대통도 지가 재드라곤 수사기소한거 잘못했다빌며 재조사하는거봤나 공매도쉑히덜 개미공견들 너들 잣되었다 쌈바200만가즈아
2022-08-24 21:40:00,공매도가 필요악이라고
2022-08-24 19:57:00,나스닥 대폭락중
2022-08-24 18:45:00,돌리는 타이밍이고
2022-08-24 18:20:00,공매도와 상속
2022-08-24 17:44:00,7거래일동안  이 하락했는데  오늘 20 공매도치는것은  너무한것아닌가
2022-08-25 05:45:00,7거래일동안  이 하락했는데  오늘 20 공매도치는것은  너무한것아닌가
2022-08-24 16:25:00,지금이 저점매수 기회
2022-08-24 16:18:00,매일 10이상 공매도쳤는데 오늘은 무려 20를 공매도쳤다
2022-08-24 16:04:00,반등자리맞나 오늘 1주 샀다
2022-08-24 15:39:00,대표이사를 포함  무능한 현경연진들은  현주가하락에 책임을 지고 사퇴하라
2022-08-24 15:34:00,정부는 공매도제도를 폐지하라
2022-08-24 15:33:00,이틀 연속종가에 드럽게
2022-08-24 15:18:00,기관에 반격이시작됐네요
2022-08-24 14:59:00,여기가 꼭지입니다
2022-08-24 15:12:00,여기가 꼭지입니다
2022-08-24 15:19:00,여기가 꼭지입니다
2022-08-24 14:30:00,삼바를 차트로만대응은
2022-08-24 14:45:00,삭제된 게시물의 답글기술적분석60선 수급선120선은
2022-08-24 14:13:00,지금자리서 털고나오리는글은
2022-08-24 15:27:00,지금자리서 털고나오리는글은
2022-08-24 15:37:00,지금자리서 털고나오리는글은
2022-08-24 14:05:00,오늘 반등시작인가
2022-08-24 14:09:00,오늘 반등시작인가
2022-08-24 12:49:00,일단싯초가83을 회복해야
2022-08-24 12:44:00,어이쿠 호갓창봐라
2022-08-24 12:35:00,823에30비중축소
2022-08-24 12:15:00,외인이 기관애덜한테
2022-08-24 12:07:00,개미들 바짝얼었구먼 페데기
2022-08-24 11:45:00,오늘823깨지면50매도후
2022-08-24 11:31:00,825에서 하방은잡을듯
2022-08-24 11:14:00,대형주 삼바가120선 업황선
2022-08-24 10:57:00,반등은 확실한데
2022-08-24 10:45:00,삼바가120선을 깰이유없슴
2022-08-24 10:34:00,60일선은수급 120일선은업황
2022-08-24 10:31:00,긴급 쫄지말고담어요
2022-08-24 09:38:00,오늘 일봉 120일선 터치했네요
2022-08-24 09:25:00,필독공매애덜 눈치보면서 때림
2022-08-24 09:24:00,진짜 이제 팔고싶네요
2022-08-24 09:22:00,쫄지말고붙어요 공매들
2022-08-24 09:12:00,오늘도  내리겠다
2022-08-24 09:10:00,개미가 매일 사니까
2022-08-24 08:38:00,코로나 꼭지입니다
2022-08-24 07:57:00,오늘60일선 수급들어옴
2022-08-24 00:31:00,서울 강남아파트
2022-08-24 07:55:00,삭제된 게시물의 답글죽쒀서 개주고있네요
2022-08-23 22:54:00,암만봐도 국장의 평생 주식은
2022-08-23 22:42:00,대통되고 지지율 고거바께 안되면 공매도쉑히덜 제대로 함 조져바라 지지율 미니멈 10프로 올라갈껄
2022-08-23 22:08:00,삼바 왜캐 떨어짐
2022-08-23 20:27:00,개미들 매수하면 95떨어진다고
2022-08-23 18:05:00,개미들 오늘도
2022-08-23 19:12:00,길잃은 철새
2022-08-23 17:34:00,무능한 석열이의 대통령 리스크전세계 증시중 하락률 1위
2022-08-23 17:11:00,미선물급등에 단일가 보이죠
2022-08-23 16:48:00,최악에 경제가 오고있다
2022-08-23 16:46:00,중기이평선 근처까지 왔네 이제 로켓발사 초급등 조만간 나오며 공매도쉑히덜 골로보내고 쌈바200만가즈아
2022-08-23 16:45:00,꼭지는 여기입니다
2022-08-24 07:59:00,꼭지는 여기입니다
2022-08-23 16:17:00,오늘60일선에서 손절한개미는
2022-08-23 16:16:00,걱정말고 장투해라
2022-08-23 16:14:00,찬티들지쳐서
2022-08-23 15:23:00,현정부는 공매제도를 폐지하라
2022-08-23 15:21:00,공매들 숏커버링 뜨거운맛
2022-08-23 15:14:00,삼바가 잡주냐구요물려도
2022-08-23 15:08:00,60일 수급선이다  여기서는
2022-08-23 15:07:00,삭제된 게시물의 답글외개관 공매도쉑히덜 개미공견들 잣된거지 음봉 분할매수적금 공매도작살내며 쌈바200만가즈아
2022-08-23 15:04:00,언능들 풀매수대응하셔요
2022-08-23 15:01:00,확 빼라 더사게이제
2022-08-23 15:01:00,외개관 공매도쉑히덜 디지기전에 최후의 발악 좀한다  호재줄줄이 보유지분현황보면 너들은 골로갈끼라
2022-08-23 14:55:00,끝났네
2022-08-23 14:37:00,음73만원 열려있네요
2022-08-23 14:23:00,박아라  밑으로
2022-08-23 13:38:00,모지리 삐꾸랑
2022-08-23 14:06:00,오우 윤짜장쥴리juli 왔네  소심하게 늘 쌈바게시판 모니터링하면서 오랜만에 보는것처럼 연기하네
2022-08-23 13:21:00,82만 깨지기전엔 매수대응
2022-08-23 13:08:00,골이깊으면 산도높다
2022-08-23 12:31:00,이제 남은건V자 반등이다
2022-08-23 12:25:00,삼바 더빠져라 담을테니 난
2022-08-23 12:11:00,미선물 급등중
2022-08-23 11:47:00,저가매수 절호에기회
2022-08-23 11:43:00,한항 몽땅팔고 수익챙겨서
2022-08-23 11:41:00,모처럼 활기찬분위기 긍정적인듯 개미 털려는 공매도쉑히덜과 공견들 드리고 매수대기개미들 어우러져 보기좋다 급등전조현상  쌈바200만가즈아
2022-08-23 11:27:00,개미들아
2022-08-23 11:27:00,손실보게하지 마셔요
2022-08-23 11:26:00,필독  V자 반등함보자
2022-08-23 11:22:00,추매들어갑니다
2022-08-23 11:16:00,지하철 뚫으러가자
2022-08-23 11:03:00,적정가격 
2022-08-23 10:39:00,주식은 대응에영역임
2022-08-23 10:37:00,피쓰님 87에사서 쳐물려계시죠
2022-08-23 10:31:00,코스닥잡주도4일하락하면
2022-08-23 10:11:00,지금던지는건 의미없슴
2022-08-23 10:28:00,지금던지는건 의미없슴
2022-08-23 10:25:00,삭제된 게시물의 답글어흠 축하 해쥐라
2022-08-23 10:08:00,삼바 한항 보유중
2022-08-23 10:07:00,천문학적거품
2022-08-23 09:47:00,외인이 오늘 왕창 파는거 보니
2022-08-23 10:01:00,쓸데없는 소리
2022-08-23 09:37:00,다시한번  힘차게 도약
2022-08-23 09:26:00,좀만기다립시다 폭락한다 팔아라도배글 나오면 담담하게 분할매수적금 담으면 공매도쉑히덜잡아먹으며 쌈바200만가즈아
2022-08-23 09:26:00,올라갑니다
2022-08-23 09:19:00,여기가 꼭지가 맞습니다
2022-08-23 09:15:00,82만대가 전저점 인데 지금
2022-08-23 09:12:00,던지든 홀딩하든 각자알아서들해
2022-08-23 09:11:00,필독 지금던지면 의미없슴
2022-08-23 09:10:00,오전에 던지면
2022-08-23 09:07:00,저는 나왔습니다
2022-08-23 09:13:00,전저점이82만대인데 이걸
2022-08-23 08:07:00,이상하네 공매도쉑히덜 와이리 조용하지 폭락한다 팔아라도배글 없음 오늘은 관망인가 빨랑 공매도쉑히덜잡아먹으며 초급등가즈아
2022-08-22 23:35:00,딴건몰라도 공견들 총출동 도배질하는거보니 급등임박했구나 담담하게 분할매수적금 유지할 타이밍이라본다 공매도쉑히덜 조지며 쌈바200만가즈아
2022-08-22 22:56:00,개미들아우성내일폭등임박
2022-08-22 20:56:00,고점 저점 모른다
2022-08-22 18:35:00,미 선물  워째 분위기가
2022-08-22 17:56:00,공매도잡으러쌈바로 갈까나 공매도쉑히덜잡으러삼전으로 갈까나너들 공매도쉑히덜 잣됐다
2022-08-22 17:19:00,나스닥 대폭락중
2022-08-22 16:54:00,게시판글보니 확신이없어 공매도쉑히덜 심리전에 흔들리는 심약한 개미들은 다털고 분할매도해야함 주식장 떠나는게 건강에 좋을듯싶네요
2022-08-22 16:52:00,수급이 계속 꼬이네
2022-08-22 16:14:00,y2i3가 허접 글을 올렸네요하락 경보
2022-08-22 16:11:00,졸라비싸네 아직도
2022-08-22 15:40:00,대표적
2022-08-22 15:33:00,내년봄 오기전에 반토막 예상
2022-08-22 15:11:00,여기가 꼭지입니다
2022-08-22 15:03:00,변주
2022-08-22 15:02:00,공매도쉑히덜 겁대가리 상실하고 하방작업중인 능력껏 분할매수적금 주워담아 물량말리면 공매도쉑히덜 골로보내며 더큰 급등나올거라본다
2022-08-22 14:19:00,지금장 주도섹터는
2022-08-22 14:13:00,능력껏 담담하게 분할매수적금 주워담아 놓으시라 쌈바재료 쌈바지분보유현황확인 재드라곤 믿고 공매도쉑히덜 골로보내며 부자되어보자
2022-08-22 14:09:00,y2i3가 설치네요 추가로 하락할 듯
2022-08-22 14:06:00,똥을 오부지게 싸네요
2022-08-22 13:57:00,기회다 적립해
2022-08-22 13:57:00,딴거몰라도 게시판이 급락 패닉글로 도배되면 담담하게 분할매수적금 유지할 타이밍인거라본다 몇일몇주후면 매수가 이상있을거라본다 쌈바 재료들
2022-08-22 13:30:00,기관애덜 들어오네요
2022-08-22 13:22:00,기술적반등이라도 줄임
2022-08-22 13:11:00,딴거몰라도 게시판에 팔아라 손절한다는글 도배되면 담담하게 분할매수적금 유지할 타이밍인거라본다 쌈바 재료들
2022-08-22 13:05:00,오늘 오후장까지 지켜보고
2022-08-22 13:19:00,나름 논리적임  쫌아는개미
2022-08-22 13:01:00,일봉이평선 모이는게 쌈바 공매도쉑히덜 골로갈타이밍 임박했다 쌈바를 건들려고 공매도쉑히덜 잡아먹으며 초급등임박 쌈바200만가즈아
2022-08-22 13:00:00,손절타이밍도 지났슴
2022-08-22 12:57:00,기관 외인
2022-08-22 12:55:00,오늘은 더이상매도의미없슴
2022-08-22 12:54:00,쌈바는 공매도쉑히덜도 함부로 작업치지 못하는 종목임을 흐름을보면 알수있다 공매도쉑히덜 잡아먹으며 초급등임박 쌈바200만가즈아
2022-08-22 12:53:00,빼야겠음
2022-08-22 12:48:00,이번주100퍼 80만 깨짐
2022-08-22 12:50:00,60선까지 담담하게 분할매수적금 담아놔라 큰돈벌수있다 재드라곤 믿어봐라
2022-08-22 12:45:00,담담하게 음봉에서 가능한 좋은 가격에 분할매수적금 대응하면 공매도쉑히덜 잡아먹으며 초급등나올거라본다 쌈바200만가즈아
2022-08-22 12:27:00,담보대출 금리인하 event
2022-08-22 12:11:00,주포들이 연일 매도네
2022-08-22 11:53:00,30줄여서  한항 한전기술
2022-08-22 11:29:00,이정도면 기술적반등이라도
2022-08-22 11:57:00,삭제된 게시물의 답글물타기는 아무때나 하는게아님
2022-08-22 11:23:00,나스닥 대폭락중
2022-08-22 09:52:00,개미가 사흘이나 샀다
2022-08-22 09:51:00,외인 기관이 사야된다
2022-08-22 09:41:00,아직 너무 비싸다
2022-08-22 09:40:00,이곳은 꼭지입니다
2022-08-22 12:22:00,이곳은 꼭지입니다
2022-08-21 18:46:00,흐에흐에
2022-08-21 16:15:00,조무래기 공매도쉑히덜아 주말동안 작전 잘짰으면 하방작업해봐라 음봉에서 야금야금 분할매수적금해주께 4공장가동 세계1등 휴미라시밀러 젓대바라
2022-08-21 08:37:00,낼장 싯초가확빼고 출발해야
2022-08-21 08:32:00,금날  한항수익챙겨서 몽땅
2022-08-21 08:24:00,월장  삼바 운명걸렸네요
2022-08-20 23:07:00,헐무능한 석열이가 빨리 물러나야지
2022-08-20 21:59:00,작년 Sk바이오사이언스 있던 알바들이 여기로 다 모였나
2022-08-20 18:30:00,여기가 꼭지입니다
2022-08-20 18:07:00,네이버에 LIKEBEE
2022-08-20 17:13:00,윤도리라고 네이버에서  안되네  도리도리잼잼은 애기랑 놀때 하는말인데 쥐닭때처럼 길들이네
2022-08-20 13:44:00,세금왕 민주당
2022-08-20 12:21:00,쎄쎄쎄sese 한심한놈아 평단 얼마에 몇주보유했냐 5프로 먹고 전량매도쳤냐
2022-08-20 10:01:00,네이버에 LIKEBEE
2022-08-19 23:12:00,꼭지가 맞습니다
2022-08-19 21:54:00,그나마 윤짜장쥴리juli 야이쌈충y2i3 kb십오야kb15 야들이 있을땐 재미있었는데요즘 조무래기 공매도쉑히덜은
2022-08-19 18:37:00,나스닥대폭락 설레발
2022-08-19 18:33:00,조무래기 공매도쉑히덜아 주말동안 작전 잘짜서 하방작업해봐라 음봉에서 야금야금 분할매수적금해주께 4공장가동 세계1등 휴미라시밀러 젓대바라
2022-08-19 18:17:00,요즘 공매도쉑히덜은 조무래기들인지 매도해달라 애걸하고 자빠졌냐  4공장가동 세계1등 휴미라시밀러 젓대바라 쌈바200만가즈아
2022-08-19 17:25:00,나스닥 대폭락중
2022-08-19 16:35:00,다음주 거대 음봉 한방 처맞으시고
2022-08-19 16:34:00,미국선물급락이라 선반영
2022-08-19 16:14:00,저도 몇주 주주 입니다
2022-08-19 15:59:00,수량을 좋은 가격에 보유하느냐가 관건4공장가동전세계판매1등 휴미라시밀러 판매 기다리고있음 공매도잡아먹으며200만가즈아
2022-08-19 15:45:00,질문이요
2022-08-19 15:41:00,100주 확보
2022-08-19 14:50:00,땡겨보자 이럴때 급등줘야
2022-08-19 14:40:00,최주봉 아저씨가
2022-08-19 14:43:00,길잃은 철새
2022-08-19 14:21:00,거래량바짝줄이고20일선지지
2022-08-19 14:15:00,세력이2000주가 모냐
2022-08-19 14:01:00,세력들 몬생각을 하는지
2022-08-19 13:40:00,오지게 털어네내
2022-08-19 13:30:00,매수금
2022-08-19 13:24:00,양매수 전환
2022-08-19 13:01:00,수주
2022-08-19 12:00:00,2네이버에 LIKEBEE
2022-08-19 11:23:00,외인 순매수시작 했네요
2022-08-19 11:15:00,쌈바는 공매도쉑히덜도 함부로 작업치지 못하는 종목임을 흐름을보면 알수있다 공매도쉑히덜 잡아먹으며 초급등임박 쌈바200만가즈아
2022-08-19 11:08:00,외인 기관  기싸움하네요
2022-08-19 11:09:00,삭제된 게시물의 답글길잃은 철새 한마리
2022-08-19 10:59:00,20일선87살짝 깨고 재반등
2022-08-19 10:51:00,필독 지금던지면 호구임
2022-08-19 10:36:00,헤드앤숄
2022-08-19 10:49:00,월봉을보셔요 살아있구먼
2022-08-19 10:22:00,오늘 털리면 호구인증
2022-08-19 10:16:00,요즘 공매도쉑히덜은 조무래기들인지 매도해달라 부탁을하고 자빠졌냐
2022-08-19 10:10:00,70만원대 오고 울지말고 현금화혀라
2022-08-19 10:14:00,쫄리면 매도쳐 형은 야금야금 좋은가격에 물량받아가메 너들 공매도쉑히덜 잡아먹으며 200만 볼랑께
2022-08-19 10:09:00,전세계 판매금액 1위 휴미라 고농도시밀러 FDA 승인이다 공매도쉑히덜 쫄리냐 야금야금 물량받아주겄쓰 니들 잡아먹으며 쌈바200만가즈아
2022-08-19 10:07:00,긴급 20일선 회복 오후장
2022-08-19 10:02:00,한항매도후 삼바추매완료
2022-08-19 09:46:00,담담하게 음봉에서 가능한 좋은 가격에 분할매수적금 대응하면 공매도쉑히덜 잡아먹으며 초급등나올거라본다 쌈바200만가즈아
2022-08-19 09:31:00,한국항공우주 반만이라도
2022-08-19 09:33:00,한국항공우주 반만이라도
2022-08-19 09:31:00,기다림의 미학
2022-08-19 09:27:00,87만이 중앙선임 이거 지키면
2022-08-19 09:22:00,이곳이 꼭지입니다
2022-08-19 09:24:00,이곳이 꼭지입니다
2022-08-19 17:46:00,이곳이 꼭지입니다
2022-08-19 09:11:00,긴급 담어요 쫄지말고
2022-08-19 08:46:00,자87지지하고100으로가자
2022-08-19 07:33:00,드디어 20
2022-08-19 07:25:00,오늘장 시나리오 시초가
2022-08-19 07:17:00,Danyboy   y213
2022-08-18 23:52:00,y2i3가 글을 썼으니 대피하세요
2022-08-18 21:37:00,삼성바이오에피스
2022-08-18 20:43:00,전세계 판매금액 27조로 1위 휴미라 고농도 바이오시밀러 FDA 승인이다 공매도쉑히덜 잡아먹으며 초급등 초입 쌈바200만가즈아
2022-08-18 19:19:00,최악에 경제가  오고있다
2022-08-18 17:39:00,주식이오르려면 세력손바뀜이
2022-08-18 17:06:00,기관이라는타이틀내려놓아야하지않겠나
2022-08-18 15:39:00,여기가 꼭지입니다
2022-08-18 15:39:00,1가 아쉽네요 그죠
2022-08-18 15:14:00,종가에 확올릴듯
2022-08-18 14:57:00,심약한 개미들 손절시키며 털고 에너지모이면 초급등 나올거라본다 공매도쉑히덜 잡아먹으며 쌈바200만가즈아
2022-08-18 14:25:00,일단100까지는털리지마셔요
2022-08-18 14:17:00,긴급 언능 들어들오셔요
2022-08-18 13:21:00,80에서90까지오르고
2022-08-18 13:12:00,지금이라도추매들하셔요
2022-08-18 12:05:00,삼바는20일선을 깰종목아님
2022-08-18 12:00:00,어제 페데기함 치니깐
2022-08-18 11:52:00,배당도 없는 주식
2022-08-18 11:39:00,삼바로 단타를 친다 아님
2022-08-18 11:36:00,휴미라 fda승인 획득
2022-08-18 10:49:00,상승파동은100만돌파임
2022-08-18 10:33:00,언능 붙어요 쫄지말고
2022-08-18 10:07:00,매수 성공했네요
2022-08-18 10:31:00,매수 성공했네요
2022-08-18 09:24:00,업종대표주가  20일선을깬다
2022-08-18 09:21:00,까지 추매완료
2022-08-18 09:19:00,삭제된 게시물의 답글쫄지말고 추매하셔요
2022-08-18 09:16:00,쫄지말고 담어요 줄때
2022-08-18 08:17:00,어제4 빠졌다고 맨붕
2022-08-18 08:17:00,어제부터 푸른꼭지
2022-08-18 08:10:00,오늘 버티고 인내할자리임
2022-08-18 07:59:00,오늘20일선 출발할텐데
2022-08-18 07:23:00,지분보유현황보고 담담하게 음봉에 매수적금 유지하자 용기있는 개미들이 버티면 공매도쉑히덜 잡아먹으며 초급등 나온다 본다 쌈바200만가즈아
2022-08-18 07:06:00,공매도 관리 강화
2022-08-18 01:45:00,이제 바닥이다
2022-08-18 00:27:00,원래 기관이
2022-08-17 23:00:00,속보
2022-08-17 22:02:00,내일은 7만원만 빼죠
2022-08-17 18:56:00,나스닥 대폭락중
2022-08-17 18:55:00,개미들  매수우위면 95 빠진다고
2022-08-17 18:50:00,실력과 지구력이 없으면 주식에서 돈 꼰다고본다말만 거칠어지는 하수가되지말자이유없는 급락은 매수적금 타이밍아니겠는가
2022-08-17 17:40:00,큰 상승을 위한 조정일뿐
2022-08-17 17:28:00,버블붕괴 불가피
2022-08-17 16:31:00,오늘 매수 개인들
2022-08-17 16:11:00,개미들만 오질나게 샀는데
2022-08-17 16:32:00,개미들만 오질나게 샀는데
2022-08-17 15:46:00,Valc님만 들어오면 급락임
2022-08-17 15:40:00,70층 초반
2022-08-17 15:38:00,솔직히 이게 90만가는건 선넘는거지
2022-08-17 15:34:00,낼은 무조건 오릅니다
2022-08-17 15:34:00,음봉 맛이 어떠냐
2022-08-17 15:00:00,바닥이다
2022-08-17 14:49:00,공매도쉑히덜 심리전에 흔들리는 심약한 개미들은 다털고 주식장 떠나는게 건강에 좋을듯하다
2022-08-17 14:44:00,공견들 설치며 개미물량 털어먹고있다 지분보유현황보고 담담하게 음봉에 매수적금 유지하자 용기있는 일부 개미들만 먹을수있다 쌈바200만가즈아
2022-08-17 14:39:00,방산주 단타비상
2022-08-17 14:44:00,삭제된 게시물의 답글흥분하지 마셔요 소설쓰네
2022-08-17 14:22:00,일단나오셔요 지금은
2022-08-17 14:09:00,믿는 도끼에 발등찍혔죠
2022-08-17 14:07:00,그냥 밀어버리네요
2022-08-17 13:34:00,공매도가 쎈가
2022-08-17 13:25:00,앗싸 장대음봉
2022-08-17 13:23:00,분식
2022-08-17 13:22:00,연기금아 1000주가 뭐냐
2022-08-17 13:20:00,정부는 공매도 앞잡이 역활을 하고있는  신한과 한국을 집중적으로 공매도집중기관으로
2022-08-17 13:19:00,조정이라고 하기에는 무거운 주식이
2022-08-17 13:17:00,90만원 왔을때 팔아야것다
2022-08-17 13:12:00,이번엔 제대로 꼭지나오길
2022-08-17 13:08:00,마구마구
2022-08-17 13:07:00,화끈하게
2022-08-17 12:52:00,자자 진정들하고 장대 음봉 아직 안나왔다
2022-08-17 12:46:00,꼭지라고 경고 분명히 했읍니다
2022-08-17 12:34:00,지분보유현황보고 담담하게 음봉에 매수적금 유지하자 용기있는 개미들이 버티면 공매도쉑히덜 잡아먹으며 초급등 나온다 본다 쌈바200만가즈아
2022-08-17 12:22:00,세력에 끌려다니는 개미
2022-08-17 11:54:00,연기금 운용사의 주가 방어행태
2022-08-17 11:39:00,확끈허게 빼네요 뺄땐
2022-08-17 11:36:00,무슨일 있나
2022-08-17 11:36:00,공매도 공매도
2022-08-17 11:33:00,삭제된 게시물의 답글수익은 팔때가 살때부터 봐야 안전하게 투자할수
2022-08-17 11:19:00,윤석열대통령 족저근막염으로 고생한다고 하던데
2022-08-17 11:17:00,더듬고 만진 무뇌 우동사리 할배들은 쫌 가라
2022-08-17 11:05:00,으
2022-08-17 10:53:00,어제 개미들 잔머리 굴리느라 들어
2022-08-17 10:53:00,도대체 뭐가 불만
2022-08-17 10:45:00,91만에서 고꾸라지네요
2022-08-17 10:35:00,미국산 백신의 실체
2022-08-17 10:23:00,쉽게 내주지않는 
2022-08-17 10:20:00,고점돌파 실패 하지만
2022-08-17 10:15:00,그동안 아무 이유없이 연기금 삼바 계열사
2022-08-17 10:07:00,무너지네요
2022-08-17 10:06:00,진짜 수없는 상바
2022-08-17 09:51:00,주식 개미들 보유율이 2
2022-08-17 09:49:00,삼바는
2022-08-17 09:47:00,적정주가
2022-08-17 09:34:00,떨어질듯
2022-08-17 09:36:00,떨어질듯
2022-08-17 14:33:00,삭제된 게시물의 답글떨어질듯
2022-08-17 09:26:00,90만원 삿바싸움  끝나야지 상승
2022-08-17 09:10:00,오늘도 역시
2022-08-17 09:19:00,오늘도 역시
2022-08-17 08:48:00,은 되야 시총 100조 넘는다
2022-08-17 08:43:00,어제 jp모건의 포지션 변화
2022-08-17 08:42:00,여기가 꼭지가 아니라는
2022-08-17 08:46:00,여기가 꼭지가 아니라는
2022-08-17 08:12:00,한방터질때서 멈추는게
2022-08-17 07:47:00,오 좋은 소식
2022-08-17 07:56:00,너나 잘하셔요
2022-08-17 03:01:00,오늘도
2022-08-16 23:33:00,공매도쉑히덜 지분현황삼전삼물 74프로에 개미들 음봉 매수적금 유지하면 쫄리겠지  다같이 롱잡고 쌈바200만가즈아
2022-08-17 03:16:00,네이버에서 LIKEBEE
2022-08-16 22:39:00,특허 만료가 집중적으로 진행되어 대시세 렐리 난다고
2022-08-17 03:18:00,특허 만료가 집중적으로 진행되어 대시세 렐리 난다고
2022-08-17 03:20:00,삭제된 게시물의 답글롯데그룹 에이프로젠 인수
2022-08-16 19:51:00,최악에 경제가  오고있다
2022-08-16 20:34:00,삭제된 게시물의 답글최악에 경제가  오고있다
2022-08-16 19:45:00,지분보유현황보자개미가 음봉에 매수적금 유지해주면 공매도쉑히덜 잡아먹으며 초급등 나온다 본다 쌈바200만가즈아
2022-08-16 19:23:00,개미 매수우위에 있으면 내림
2022-08-16 16:50:00,제대로빠진적 없는 우량주다
2022-08-16 15:50:00,개미들이 차분히 대응하며 음봉에 매수적금 물량모아가면 공매도쉑히덜 잡아먹으며 크게 갈거라본다 쌈바200만가즈
2022-08-16 16:40:00,개미들이 차분히 대응하며 음봉에 매수적금 물량모아가면 공매도쉑히덜 잡아먹으며 크게 갈거라본다 쌈바200만가즈
2022-08-16 15:42:00,퍼런꼭지
2022-08-16 15:47:00,퍼런꼭지
2022-08-16 17:49:00,퍼런꼭지재밋는 개미네
2022-08-16 14:16:00,오후장
2022-08-16 14:02:00,삼바 물적분할 가쟈
2022-08-16 13:13:00,90만원 가격대 어느정도소화
2022-08-16 13:58:00,90만원 가격대 어느정도소화
2022-08-16 13:12:00,난지금 엔씨공략중
2022-08-16 12:28:00,공견들 음해하며 개미들와해시켜 헐값에 숏커버하고 물량모아갈려는의도쌈바에서 용기있는 극소수가 음봉 매수적금 쌈바200만가즈아
2022-08-16 12:04:00,개미무덤 삼전을봐라 쌈바에서 용기있는 극소수가 음봉 매수적금하며 지배구조컨설팅삼전분할나스닥상장 지주사체제 핵심 쌈바200만가즈아
2022-08-16 11:53:00,단독바이오 유니콘 1호 에이프로젠 매각 추진 유증
2022-08-16 11:46:00,조만간MA기대
2022-08-16 11:42:00,2시간 남았다
2022-08-16 11:41:00,오늘 깊게 들어오네요
2022-08-16 11:23:00,분식
2022-08-16 11:30:00,분식
