date,text,pos_tagged
2022-10-24 11:01:02,우왁굳이세계아이돌 크리에이터 150여명 소속 투자 자금으로 콘텐츠 제작역량 강화 글로벌 크리에이터 네트워크 기업 패러블엔터테인먼트이하 패러블가 네이버제트로부터 투자를 유치했다고 24일 밝였다 네이버제트는,"[('우', 'Adverb'), ('왁', 'Adverb'), ('굳이', 'Noun'), ('세계', 'Noun'), ('아이돌', 'Noun'), ('크리에이터', 'Noun'), ('150', 'Number'), ('여명', 'Noun'), ('소속', 'Noun'), ('투자', 'Noun'), ('자금', 'Noun'), ('으로', 'Josa'), ('콘텐츠', 'Noun'), ('제작', 'Noun'), ('역량', 'Noun'), ('강화', 'Noun'), ('글로벌', 'Noun'), ('크리에이터', 'Noun'), ('네트워크', 'Noun'), ('기업', 'Noun'), ('패', 'Noun'), ('러블', 'Noun'), ('엔터테인먼트', 'Noun'), ('이하', 'Noun'), ('패러블', 'Noun'), ('가', 'Josa'), ('네이버', 'Noun'), ('제트', 'Noun'), ('로부터', 'Noun'), ('투자', 'Noun'), ('를', 'Josa'), ('유치했다고', 'Adjective'), ('24일', 'Number'), ('밝였다', 'Verb'), ('네이버', 'Noun'), ('제트', 'Noun'), ('는', 'Josa')]"
2022-10-24 11:01:02,크리에이터 네트워크 기업 패러블엔터테인먼트 네이버제트로부터 투자 유치,"[('크리에이터', 'Noun'), ('네트워크', 'Noun'), ('기업', 'Noun'), ('패', 'Noun'), ('러블', 'Noun'), ('엔터테인먼트', 'Noun'), ('네이버', 'Noun'), ('제트', 'Noun'), ('로부터', 'Noun'), ('투자', 'Noun'), ('유치', 'Noun')]"
2022-10-24 16:02:01,단독 네이버 크림 유니콘 보인다2000억 투자유치 순항,"[('단독', 'Noun'), ('네이버', 'Noun'), ('크림', 'Noun'), ('유니콘', 'Noun'), ('보인다', 'Verb'), ('2000억', 'Number'), ('투자', 'Noun'), ('유치', 'Noun'), ('순항', 'Noun')]"
2022-10-24 16:02:01,몸값 4000억8300억 상승속기존주주 알토스 1000억 약정미래에셋캐피탈소뱅벤처스도각 200억100억원 투자 유력서울경제 네이버 산하 리셀재판매 플랫폼인 크림KREAM이 설립 최대인 2000억 원의 신규 투자 유치에 나서 벤처캐피털VC 업계는 스타트업들의 관심이 쏠린다,"[('몸값', 'Noun'), ('4000억', 'Number'), ('8300억', 'Number'), ('상승', 'Noun'), ('속', 'Modifier'), ('기존', 'Noun'), ('주주', 'Noun'), ('알', 'Noun'), ('토스', 'Noun'), ('1000억', 'Number'), ('약정', 'Noun'), ('미래에셋', 'Noun'), ('캐피탈', 'Noun'), ('소', 'Modifier'), ('뱅', 'Noun'), ('벤', 'Verb'), ('처스', 'Noun'), ('도각', 'Noun'), ('200억', 'Number'), ('100억원', 'Number'), ('투자', 'Noun'), ('유력', 'Noun'), ('서울', 'Noun'), ('경제', 'Noun'), ('네이버', 'Noun'), ('산하', 'Verb'), ('리셀', 'Noun'), ('재판매', 'Noun'), ('플랫폼', 'Noun'), ('인', 'Josa'), ('크림', 'Noun'), ('KREAM', 'Alpha'), ('이', 'Noun'), ('설립', 'Noun'), ('최대', 'Noun'), ('인', 'Josa'), ('2000억', 'Number'), ('원', 'Noun'), ('의', 'Josa'), ('신규', 'Noun'), ('투자', 'Noun'), ('유치', 'Noun'), ('에', 'Josa'), ('나서', 'Verb'), ('벤처캐피털', 'Noun'), ('VC', 'Alpha'), ('업계', 'Noun'), ('는', 'Josa'), ('스타트업', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('관심', 'Noun'), ('이', 'Josa'), ('쏠린다', 'Verb')]"
2022-10-24 17:58:01,네이버 이용자 피해역차별 없다면 방발기본법 가능한 일 2022 국감,"[('네이버', 'Noun'), ('이용자', 'Noun'), ('피해', 'Noun'), ('역차별', 'Noun'), ('없다면', 'Adjective'), ('방', 'Noun'), ('발기', 'Noun'), ('본', 'Modifier'), ('법', 'Noun'), ('가능한', 'Adjective'), ('일', 'Noun'), ('2022', 'Number'), ('국감', 'Noun')]"
2022-10-24 17:58:01,조승래 방발기본법 2020년 네이버카카오 반대아직 동일한 견해냐 질의이해진 네이버 글로벌투자총책임자GIO가 국회가 추진 중인 방송통신발전기본법방발기본법 개정안에 사용자 정보가 보호되고 해외업체와 차별화 없이 이뤄질 있다면 가능한 일이라고 말했다,"[('조', 'Modifier'), ('승', 'Noun'), ('래', 'Josa'), ('방', 'Noun'), ('발기', 'Noun'), ('본', 'Modifier'), ('법', 'Noun'), ('2020년', 'Number'), ('네이버', 'Noun'), ('카카오', 'Noun'), ('반대', 'Noun'), ('아직', 'Adverb'), ('동일한', 'Adjective'), ('견해', 'Noun'), ('냐', 'Josa'), ('질의', 'Noun'), ('이해진', 'Noun'), ('네이버', 'Noun'), ('글로벌', 'Noun'), ('투자', 'Noun'), ('총', 'Modifier'), ('책임자', 'Noun'), ('GIO', 'Alpha'), ('가', 'Verb'), ('국회', 'Noun'), ('가', 'Josa'), ('추진', 'Noun'), ('중인', 'Noun'), ('방송통신', 'Noun'), ('발전기', 'Noun'), ('본', 'Modifier'), ('법방', 'Noun'), ('발기', 'Noun'), ('본', 'Modifier'), ('법', 'Noun'), ('개정안', 'Noun'), ('에', 'Josa'), ('사용자', 'Noun'), ('정보', 'Noun'), ('가', 'Josa'), ('보호', 'Noun'), ('되고', 'Verb'), ('해외', 'Noun'), ('업체', 'Noun'), ('와', 'Josa'), ('차별', 'Noun'), ('화', 'Suffix'), ('없이', 'Adverb'), ('이뤄질', 'Verb'), ('있다면', 'Adjective'), ('가능한', 'Adjective'), ('일이', 'Noun'), ('라고', 'Josa'), ('말', 'Noun'), ('했다', 'Verb')]"
2022-10-24 23:58:01,지난 15일 판교 SK CC 데이터센터 화재로 빚어진 서비스 장애와 관련해 SK와 네이버 카카오 3사가 협력하겠단 의지를 내비쳤다 24일 국회 과학기술정보방송통신위원회과방위 국정감사에서 서비스 장애와,"[('지난', 'Noun'), ('15일', 'Number'), ('판교', 'Noun'), ('SK', 'Alpha'), ('CC', 'Alpha'), ('데이터', 'Noun'), ('센터', 'Noun'), ('화재', 'Noun'), ('로', 'Josa'), ('빚', 'Noun'), ('어진', 'Noun'), ('서비스', 'Noun'), ('장애', 'Noun'), ('와', 'Josa'), ('관련', 'Noun'), ('해', 'Verb'), ('SK', 'Alpha'), ('와', 'Verb'), ('네이버', 'Noun'), ('카카오', 'Noun'), ('3', 'Number'), ('사가', 'Noun'), ('협력', 'Noun'), ('하겠단', 'Verb'), ('의지', 'Noun'), ('를', 'Josa'), ('내비', 'Noun'), ('쳤다', 'Verb'), ('24일', 'Number'), ('국회', 'Noun'), ('과학기술', 'Noun'), ('정보', 'Noun'), ('방송통신', 'Noun'), ('위원회', 'Noun'), ('과', 'Josa'), ('방위', 'Noun'), ('국정감사', 'Noun'), ('에서', 'Josa'), ('서비스', 'Noun'), ('장애', 'Noun'), ('와', 'Josa')]"
2022-10-24 23:58:01,SK네이버카카오 3사 사태 해결 논의 추진 2022 국감,"[('SK', 'Alpha'), ('네이버', 'Noun'), ('카카오', 'Noun'), ('3', 'Number'), ('사', 'Noun'), ('사태', 'Noun'), ('해결', 'Noun'), ('논의', 'Noun'), ('추진', 'Noun'), ('2022', 'Number'), ('국감', 'Noun')]"
2022-10-25 10:39:04,네이버가 부모의 목소리를 간직하고 싶은 자녀 아이의 목소리를 기억하고 싶은 부모 나의 가장 젊은 목소리를 기록하고 싶은 사람들을 위해 음성합성 기술 기반 인공지능AI 보이스 제작에 나선다 네이버는 가족의 A,"[('네이버', 'Noun'), ('가', 'Josa'), ('부모', 'Noun'), ('의', 'Josa'), ('목소리', 'Noun'), ('를', 'Josa'), ('간직', 'Noun'), ('하고', 'Josa'), ('싶은', 'Verb'), ('자녀', 'Noun'), ('아이', 'Noun'), ('의', 'Josa'), ('목소리', 'Noun'), ('를', 'Josa'), ('기억', 'Noun'), ('하고', 'Josa'), ('싶은', 'Verb'), ('부모', 'Noun'), ('나', 'Noun'), ('의', 'Josa'), ('가장', 'Noun'), ('젊은', 'Adjective'), ('목소리', 'Noun'), ('를', 'Josa'), ('기록', 'Noun'), ('하고', 'Josa'), ('싶은', 'Verb'), ('사람', 'Noun'), ('들', 'Suffix'), ('을', 'Josa'), ('위해', 'Noun'), ('음성합성', 'Noun'), ('기술', 'Noun'), ('기반', 'Noun'), ('인공', 'Noun'), ('지능', 'Noun'), ('AI', 'Alpha'), ('보이스', 'Noun'), ('제작', 'Noun'), ('에', 'Josa'), ('나선다', 'Verb'), ('네이버', 'Noun'), ('는', 'Josa'), ('가족', 'Noun'), ('의', 'Josa'), ('A', 'Alpha')]"
2022-10-25 10:39:04,가족 목소리 AI 보이스로 만든다네이버 클로바더빙,"[('가족', 'Noun'), ('목소리', 'Noun'), ('AI', 'Alpha'), ('보이스', 'Noun'), ('로', 'Josa'), ('만든다', 'Verb'), ('네이버', 'Noun'), ('클로', 'Verb'), ('바', 'Noun'), ('더빙', 'Noun')]"
